10000 100000
11 7676 7
11 7694 3
11 7907 7
11 8104 5
11 8143 4
11 8256 2
11 8842 10
11 9178 4
12 45 9
12 314 2
12 1130 8
12 1308 10
12 1458 10
12 1461 3
12 1766 4
12 2043 10
12 2592 2
12 3132 7
12 3252 1
12 3292 10
12 4264 3
12 4795 2
12 4876 2
12 5383 8
12 5463 7
12 5738 1
12 5852 5
12 6050 1
12 6772 7
12 8110 3
12 8194 9
12 8348 6
12 9234 2
12 9309 6
12 9990 3
13 14 10
13 18 1
13 86 8
13 134 8
13 180 9
13 308 7
13 377 5
13 794 5
13 2014 9
13 2037 6
13 2105 4
13 2179 9
13 2517 7
13 2818 9
13 2923 7
13 3303 2
13 3380 5
13 3440 4
13 4664 4
13 4839 9
13 5678 10
13 6202 7
13 6270 6
13 7870 8
13 8270 2
13 8483 4
13 9329 5
13 9412 1
13 9438 10
14 49 9
14 108 6
14 158 1
14 526 10
14 602 6
14 832 6
14 901 4
14 979 2
14 1386 1
14 1414 5
14 1646 10
14 1945 3
14 2294 5
14 2536 4
14 3764 6
14 3933 2
14 4603 2
14 4896 3
14 5878 2
14 6690 8
14 7082 9
14 7233 6
14 7886 10
14 8367 4
14 9531 3
14 9819 10
15 31 6
15 37 2
15 63 3
15 142 2
15 173 4
15 395 7
15 406 7
15 939 9
15 948 5
15 1215 10
15 1428 1
15 1457 6
15 1687 7
15 1953 7
15 2136 9
15 2330 8
15 2501 6
15 2642 5
15 3056 4
15 3287 4
15 3291 1
15 3353 1
15 3422 2
15 3903 8
15 4259 8
15 4421 6
15 4902 8
15 5635 4
15 5669 9
15 6132 9
15 7241 4
15 7372 4
15 7457 1
15 8441 4
15 8598 9
15 8628 3
15 8859 8
15 9002 1
15 9208 6
15 9830 10
15 9866 5
16 23 6
16 36 7
16 204 8
16 386 3
16 481 7
16 614 1
16 806 2
16 1619 5
16 1832 3
16 2176 3
16 2309 2
16 2809 3
16 3538 10
16 3746 6
16 4387 10
16 5074 10
16 6278 6
16 6594 2
16 6859 3
16 7264 4
16 7891 10
17 25 7
17 32 4
17 93 5
17 449 6
17 499 8
17 663 6
17 704 5
17 745 5
17 1210 3
17 1735 7
17 1885 1
17 2815 5
17 3179 3
17 3181 5
17 3564 9
17 3718 8
17 3723 1
17 4690 9
17 5244 4
17 5437 3
17 6683 10
17 7719 4
17 7778 1
17 8227 1
17 8493 2
17 8595 9
17 8863 4
17 9141 10
17 9444 2
17 9609 7
17 9621 3
18 136 8
18 356 9
18 569 10
18 582 4
18 829 2
18 1133 5
18 1597 3
18 2111 4
18 2151 4
18 2308 8
18 2594 6
18 2805 2
18 3414 3
18 3441 4
18 3750 6
18 3947 5
18 4041 6
18 4663 2
18 5725 6
18 5995 8
18 6278 10
18 6283 4
18 6436 2
18 6697 2
18 7068 2
18 7231 7
18 7250 4
18 7305 8
18 7668 1
18 8472 8
18 8979 2
18 9332 10
19 25 1
19 33 1
19 109 10
19 355 6
19 469 4
19 680 9
19 1129 7
19 1146 7
19 1398 7
19 1514 3
19 1808 1
19 1841 5
19 1961 4
19 2539 9
19 3174 2
19 4192 4
19 5128 8
19 5543 2
19 5911 1
19 5915 3
19 6708 2
19 7264 10
19 7378 3
19 7880 1
19 8574 9
19 9074 5
19 9240 5
19 9306 9
19 9340 2
19 9658 10
20 46 10
20 60 5
20 76 3
20 83 8
20 344 2
20 419 6
20 554 4
20 1115 4
20 1333 8
20 1987 7
20 2072 6
20 2114 3
20 2121 2
20 2287 2
20 3092 8
20 3727 4
20 4642 9
20 5148 7
20 5445 4
20 5787 8
20 6067 8
20 7493 9
20 8161 10
20 9053 8
20 9505 2
20 9653 3
20 9708 10
21 26 4
21 53 5
21 74 5
21 139 8
21 144 8
21 286 1
21 593 8
21 607 10
21 782 6
21 1703 10
21 1995 3
21 2156 6
21 2318 5
21 2450 4
21 3124 4
21 3272 4
21 3328 6
21 3350 10
21 4210 3
21 4718 6
21 5830 2
21 6448 1
21 6554 1
21 6678 9
21 6746 6
21 7312 8
21 7371 6
21 8054 3
21 9074 9
21 9818 2
22 28 2
22 129 10
22 367 8
22 484 10
22 754 2
22 843 5
22 2592 3
22 2766 2
22 2808 8
22 3045 4
22 4198 4
22 4345 5
22 4552 3
22 4702 2
22 5589 10
22 5614 10
22 6175 8
22 6551 7
22 7050 6
22 9184 4
22 9443 6
22 9610 3
22 9820 7
23 29 7
23 35 10
23 118 9
23 323 9
23 339 6
23 414 2
23 422 4
23 1215 8
23 1454 9
23 1535 7
23 1607 7
23 1835 8
23 1849 7
23 1924 2
23 2479 1
23 2590 9
23 2873 10
23 2926 9
23 3236 3
23 3321 10
23 4310 9
23 4424 2
23 5269 7
23 5427 8
23 6098 10
23 6734 10
23 7535 3
23 7959 6
23 9608 10
23 9848 8
23 9867 2
24 70 5
24 157 4
24 169 1
24 434 8
24 666 3
24 964 7
24 1077 9
24 1678 10
24 2115 7
24 2359 3
24 2799 1
24 2910 10
24 3221 4
24 3533 1
24 3738 3
24 4927 4
24 5943 6
24 6066 8
24 6697 3
24 6706 10
24 6755 1
24 6869 5
24 9993 5
25 143 8
25 178 3
25 207 2
25 273 1
25 408 5
25 448 6
25 476 6
25 675 8
25 838 9
25 917 6
25 1758 10
25 1944 2
25 2071 2
25 2702 9
25 3734 1
25 4736 5
25 4884 4
25 5965 7
25 6677 4
25 7219 10
25 7343 1
25 8463 6
25 8823 3
25 9304 4
25 9987 8
26 27 6
26 41 4
26 106 5
26 112 9
26 114 4
26 280 9
26 899 7
26 928 2
26 2232 7
26 2729 2
26 3126 10
26 4047 4
26 4655 6
26 5083 8
26 5205 2
26 5261 6
26 6536 3
26 6902 5
26 7465 10
26 7565 2
26 7897 4
26 8224 2
26 8396 10
26 8937 3
27 34 2
27 60 3
27 84 10
27 187 9
27 246 4
27 460 9
27 549 3
27 623 1
27 853 4
27 879 8
27 1545 3
27 2526 10
27 3746 8
27 3832 8
27 4164 4
27 4349 6
27 4754 9
27 5653 6
27 5949 1
27 6408 7
27 6934 1
27 7219 2
27 7538 1
27 7616 8
27 7670 3
27 7836 4
27 8337 9
27 9148 3
27 9301 5
27 9899 3
28 30 1
28 79 2
28 88 2
28 506 8
28 551 1
28 891 4
28 981 9
28 1414 7
28 1494 2
28 1969 7
28 2062 9
28 2091 7
28 2287 4
28 3030 5
28 3426 4
28 3750 6
28 3795 9
28 4084 5
28 5124 9
28 5279 4
28 5444 6
28 5453 4
28 5653 6
28 5695 10
28 6079 9
28 6137 8
28 6843 8
28 7024 8
28 7538 6
28 8621 2
29 39 6
29 161 4
29 168 10
29 242 5
29 333 9
29 358 6
29 1030 2
29 1257 9
29 1512 5
29 1971 7
29 3938 8
29 4019 9
29 4876 10
29 5469 5
29 5722 10
29 7007 3
29 7334 5
29 7561 8
29 7775 7
29 7998 4
29 8542 3
29 8808 10
29 9267 10
29 9518 10
30 50 1
30 59 1
30 75 8
30 107 1
30 117 8
30 227 1
30 349 3
30 377 2
30 410 2
30 522 1
30 767 9
30 869 3
30 955 4
30 1073 6
30 1212 6
30 2360 5
30 2480 1
30 3772 7
30 3830 2
30 4934 4
30 5336 8
30 5346 5
30 5688 7
30 6137 6
30 6417 1
30 7026 5
30 8588 3
30 8604 2
30 9591 8
30 9947 4
31 117 3
31 342 8
31 1054 2
31 1381 1
31 2115 7
31 2169 4
31 2373 9
31 2758 10
31 2988 8
31 3263 5
31 3533 5
31 3689 10
31 4127 9
31 4646 9
31 4841 7
31 5749 5
31 6774 9
31 6814 5
31 6933 2
31 7024 5
31 7057 5
31 7087 6
31 7485 3
31 7980 9
31 8304 8
31 8830 6
31 9020 1
31 9705 2
32 102 7
32 150 4
32 321 5
32 360 3
32 1019 7
32 1782 5
32 1912 3
32 2193 5
32 2241 10
32 2337 3
32 3292 7
32 3466 10
32 3710 3
32 3767 3
32 4150 4
32 4612 2
32 4680 9
32 4768 6
32 5903 6
32 5988 9
32 6113 6
32 6955 3
32 7218 7
32 7403 2
32 7999 5
32 8399 10
32 8555 2
32 9086 9
32 9667 2
33 48 3
33 1061 9
33 1089 6
33 1591 6
33 1986 2
33 2485 7
33 3045 6
33 3192 2
33 3279 5
33 3535 7
33 3895 1
33 4785 6
33 5054 1
33 5796 4
33 7495 1
33 7520 5
33 9019 5
34 51 4
34 138 5
34 237 4
34 601 2
34 731 2
34 2491 8
34 2679 6
34 3960 4
34 4037 4
34 4241 10
34 4362 9
34 4743 6
34 4818 8
34 6283 10
34 6320 6
34 7969 10
34 8609 4
34 8740 4
34 9149 8
34 9246 9
34 9410 2
34 9552 8
34 9968 5
35 40 7
35 58 5
35 323 2
35 484 9
35 713 1
35 714 7
35 748 4
35 926 2
35 1258 3
35 1313 3
35 2529 8
35 3876 3
35 4150 3
35 5785 2
35 7432 6
35 8855 10
35 9296 9
36 44 2
36 564 1
36 820 8
36 889 7
36 1029 3
36 1400 5
36 1503 6
36 1792 1
36 2387 2
36 2834 10
36 3860 10
36 4536 2
36 4696 3
36 4780 3
36 5240 10
36 7784 5
36 7963 3
36 8101 8
36 9644 3
36 9705 6
36 9954 6
37 122 2
37 168 3
37 208 8
37 209 4
37 279 5
37 570 2
37 896 6
37 1036 7
37 1267 7
37 1350 1
37 1959 7
37 2565 6
37 2604 8
37 3185 3
37 4239 8
37 4457 4
37 4570 1
37 4593 8
37 5006 5
37 5315 1
37 6980 2
37 7864 5
37 8982 1
37 9992 10
38 43 10
38 54 10
38 55 10
38 412 6
38 1354 7
38 2148 5
38 2156 8
38 2764 2
38 3533 1
38 3580 2
38 3744 9
38 3891 5
38 4262 8
38 4921 3
38 5152 1
38 5723 1
38 6432 8
38 6695 4
38 6741 1
38 6963 2
38 7306 8
38 8620 6
38 8628 4
38 8783 10
38 9006 6
38 9204 1
39 97 10
39 215 10
39 539 2
39 2350 1
39 2417 1
39 2420 1
39 2611 2
39 3073 5
39 3409 3
39 3459 3
39 3506 10
39 4124 2
39 4208 2
39 4781 6
39 4884 7
39 4896 3
39 5248 6
39 5713 6
39 6481 2
39 6966 8
39 7044 2
39 7384 5
39 7676 5
39 7998 2
39 8620 10
39 8925 3
39 9105 2
39 9355 1
39 9597 2
39 9699 6
40 300 2
40 610 10
40 848 3
40 877 6
40 1464 3
40 1528 8
40 1744 2
40 1762 4
40 2005 4
40 2032 2
40 2308 7
40 2554 9
40 2676 5
40 2800 5
40 3448 10
40 3465 10
40 4537 10
40 5185 7
40 5256 8
40 5487 4
40 6902 5
40 6978 2
40 7338 8
40 8809 5
40 8957 4
40 9039 2
40 9272 4
40 9681 9
41 85 2
41 174 1
41 412 2
41 492 10
41 654 2
41 714 7
41 894 8
41 993 7
41 1694 8
41 1899 1
41 1913 7
41 2209 9
41 2416 7
41 2665 5
41 2863 8
41 3814 5
41 3862 5
41 3980 6
41 4277 8
41 4384 9
41 6958 2
41 7092 4
41 7702 9
41 8410 7
41 9259 2
41 9271 5
41 9370 5
41 9721 9
42 47 2
42 68 8
42 81 9
42 210 5
42 252 6
42 952 3
42 1285 9
42 1413 2
42 2146 2
42 2447 7
42 2812 2
42 3161 4
42 3521 9
42 3676 1
42 3773 2
42 3919 6
42 6531 10
42 6717 6
42 6901 10
42 6962 7
42 7841 9
43 87 6
43 179 8
43 229 6
43 245 4
43 369 3
43 541 10
43 1075 1
43 1416 7
43 1458 8
43 1631 3
43 1656 9
43 1775 10
43 1952 8
43 2517 2
43 2765 6
43 3046 3
43 3229 6
43 3391 2
43 3782 9
43 4235 7
43 5982 9
43 6977 8
43 7227 8
44 47 9
44 95 6
44 306 6
44 318 10
44 1019 9
44 1169 10
44 1437 6
44 1453 1
44 1947 9
44 2279 2
44 2725 4
44 2904 8
44 2964 10
44 3320 5
44 3471 10
44 3779 8
44 4555 3
44 5325 7
44 5641 1
44 6700 6
44 7266 1
44 8815 1
44 9444 7
44 9792 10
45 57 4
45 64 7
45 73 1
45 142 6
45 292 6
45 808 3
45 926 1
45 1147 5
45 1578 2
45 1697 10
45 1754 1
45 1958 3
45 2276 3
45 2604 4
45 2652 4
45 3294 4
45 3358 8
45 3408 6
45 3431 1
45 3459 2
45 3602 1
45 3715 2
45 3842 4
45 5369 3
45 5973 1
45 7215 5
45 7289 10
45 7299 4
45 8028 5
45 8126 8
45 8469 9
45 8633 9
45 8870 3
45 9382 2
45 9422 2
45 9919 4
46 78 3
46 113 10
46 118 7
46 125 10
46 126 10
46 150 1
46 198 3
46 298 1
46 716 4
46 1040 2
46 1634 9
46 2202 4
46 3075 8
46 3374 3
46 3487 1
46 3618 3
46 3779 10
46 3820 2
46 4021 8
46 4169 6
46 4698 3
46 4974 6
46 5289 4
46 5703 1
46 5999 3
46 6032 7
46 6136 7
46 7851 5
46 8198 4
46 9341 10
46 9519 3
46 9894 10
46 9976 7
47 164 4
47 256 10
47 660 8
47 681 1
47 743 2
47 1105 10
47 1436 7
47 1854 5
47 1891 2
47 1939 2
47 2272 10
47 3013 5
47 3028 4
47 3067 4
47 3075 1
47 3287 4
47 3330 3
47 3384 1
47 4196 3
47 6289 6
47 6673 9
47 6793 9
47 8015 9
47 8282 3
47 8373 5
47 8743 5
47 8954 10
47 9178 3
48 90 1
48 138 8
48 151 5
48 263 1
48 528 7
48 550 1
48 1547 10
48 1559 1
48 1646 6
48 1653 10
48 2026 2
48 2218 7
48 2338 7
48 2387 4
48 2657 8
48 2665 9
48 2732 10
48 3082 2
48 4066 1
48 4497 4
48 5437 1
48 5959 8
48 6513 8
48 6614 7
48 6857 1
48 6882 3
48 7399 5
48 7576 3
48 7999 4
48 8603 8
48 9653 8
49 66 2
49 71 7
49 172 10
49 193 5
49 199 4
49 204 8
49 500 2
49 511 1
49 555 6
49 644 2
49 946 7
49 1317 10
49 1763 10
49 1928 8
49 1955 1
49 2073 9
49 2235 6
49 2306 7
49 2483 10
49 2830 10
49 2844 4
49 2996 2
49 4038 8
49 5802 3
49 6106 5
49 6408 4
49 6457 8
49 6469 9
49 6538 1
49 6550 10
49 6766 9
49 6940 1
49 7632 9
49 8464 6
49 8541 8
49 8874 4
49 9011 7
49 9453 8
49 9475 3
49 9921 6
50 124 7
50 171 6
50 223 4
50 464 2
50 520 5
50 896 2
50 1740 8
50 1872 1
50 2150 10
50 2424 3
50 2508 7
50 2666 4
50 2726 2
50 2869 7
50 2894 4
50 2923 9
50 2977 2
50 3099 5
50 3249 4
50 3299 6
50 3858 3
50 4702 10
50 5035 7
50 5096 2
50 5423 10
50 5671 6
50 5703 10
50 5959 1
50 6252 4
50 7262 3
50 7317 7
50 7752 9
50 7827 10
50 8378 5
50 8774 7
50 8859 3
50 8943 6
50 9932 10
50 9985 8
51 69 10
51 329 3
51 376 5
51 467 4
51 529 10
51 882 2
51 1118 1
51 1192 5
51 1432 10
51 1708 6
51 2383 8
51 2590 8
51 3243 3
51 3303 5
51 4511 1
51 6109 9
51 6450 9
51 6705 2
51 6849 2
51 7333 2
51 7336 4
51 7427 2
51 7930 3
51 8081 1
51 8506 5
51 8772 2
51 9077 8
51 9805 1
52 687 4
52 770 8
52 844 8
52 1040 7
52 1075 1
52 1403 1
52 1540 4
52 1642 10
52 1853 3
52 2337 6
52 2448 5
52 2520 9
52 2686 10
52 3040 9
52 3100 2
52 3769 9
52 4825 1
52 4977 10
52 5098 9
52 5461 8
52 5617 6
52 5883 10
52 6269 9
52 6749 4
52 7197 6
53 69 7
53 321 3
53 425 3
53 530 3
53 1185 3
53 1234 10
53 1255 9
53 1538 8
53 1938 10
53 2227 5
53 2704 3
53 3023 7
53 3068 1
53 3091 9
53 4065 5
53 4113 10
53 4570 5
53 4586 8
53 4723 10
53 4968 9
53 5054 5
53 5341 5
53 5509 7
53 6502 6
53 6917 9
53 7056 3
53 7608 4
53 8517 1
53 9059 2
53 9413 1
53 9713 7
53 9720 7
54 82 6
54 91 6
54 115 9
54 237 1
54 1335 7
54 1407 2
54 1760 6
54 2745 3
54 4420 1
54 4507 7
54 5913 2
54 5948 7
54 5973 7
54 6015 6
54 6325 10
54 6720 2
54 6763 6
54 7139 8
54 7735 5
54 8092 1
54 8121 6
54 8495 4
55 311 10
55 376 5
55 623 9
55 751 9
55 1350 5
55 1735 2
55 1903 6
55 1913 2
55 1990 10
55 2415 2
55 2442 10
55 2540 6
55 2597 5
55 3485 1
55 3664 10
55 3803 2
55 4020 9
55 4070 7
55 4218 2
55 4704 10
55 5177 3
55 5311 6
55 5555 10
55 8194 6
55 9238 7
56 101 8
56 138 9
56 355 6
56 429 1
56 494 7
56 692 4
56 1469 3
56 2291 4
56 2559 8
56 3302 7
56 3648 4
56 3915 10
56 4133 1
56 4254 3
56 4472 3
56 5832 2
56 6114 9
56 6507 10
56 6914 5
56 7813 10
57 64 3
57 82 7
57 188 8
57 370 2
57 379 7
57 428 7
57 664 2
57 746 8
57 1474 4
57 2290 3
57 2456 9
57 2470 8
57 2654 6
57 2907 4
57 3464 10
57 4263 5
57 4538 5
57 4632 7
57 4933 4
57 5396 3
57 5699 3
57 5794 10
57 5872 1
57 6616 2
57 7685 1
57 8035 3
57 8724 7
57 8741 7
57 8871 8
57 9374 6
58 116 4
58 141 10
58 249 3
58 262 2
58 480 4
58 865 1
58 977 6
58 1000 10
58 1002 7
58 1220 7
58 1658 8
58 1841 7
58 1901 9
58 1986 2
58 2132 5
58 2203 6
58 2247 3
58 2712 5
58 3461 8
58 4422 4
58 4912 4
58 5058 1
58 5859 8
58 5953 6
58 6655 3
58 7087 4
58 8245 7
58 9171 6
58 9251 7
58 9324 5
59 67 3
59 92 9
59 103 10
59 1235 5
59 1632 8
59 1709 4
59 1725 8
59 2242 2
59 3021 5
59 3300 10
59 4289 3
59 5054 2
59 5094 4
59 5281 3
59 5790 2
59 6408 8
59 7210 6
59 7715 10
59 7763 1
59 7908 6
59 8013 2
59 9861 7
60 62 2
60 67 1
60 164 1
60 212 9
60 376 2
60 738 5
60 902 4
60 1302 8
60 1607 1
60 1622 3
60 1997 8
60 2738 2
60 3326 7
60 3853 5
60 3965 7
60 5576 4
60 5981 2
60 6806 6
60 8494 3
60 9688 6
61 265 10
61 707 5
61 724 8
61 1086 4
61 1193 5
61 1380 2
61 1641 9
61 1715 5
61 2570 7
61 3767 2
61 3848 4
61 4767 7
61 5064 1
61 5246 9
61 5357 10
61 6017 8
61 6085 4
61 6221 7
61 6256 3
61 6884 2
61 6902 3
61 7459 5
61 7599 9
61 7898 6
61 8620 4
61 8848 2
61 8963 3
61 8977 1
61 9200 3
61 9220 5
62 131 8
62 494 6
62 959 8
62 1050 6
62 1091 4
62 1494 3
62 1836 4
62 2182 8
62 2547 8
62 3068 10
62 3148 1
62 3199 9
62 3828 3
62 3848 8
62 3918 8
62 4482 6
62 5073 1
62 5402 1
62 5700 4
62 5951 10
62 6069 10
62 7037 6
62 8584 4
62 8856 4
62 8964 4
62 9281 3
63 104 3
63 110 9
63 150 10
63 241 9
63 792 2
63 1680 7
63 2646 5
63 3022 3
63 3580 5
63 3779 4
63 3805 2
63 4310 1
63 5796 4
63 6227 10
63 6250 5
63 6264 8
63 6769 2
63 7325 5
63 9261 2
63 9304 6
63 9775 1
64 278 9
64 759 1
64 987 7
64 1370 2
64 1501 4
64 1858 10
64 2313 5
64 2704 7
64 2851 10
64 3040 8
64 3395 6
64 3620 4
64 4565 6
64 6404 7
64 6508 6
64 7477 6
64 8890 5
64 9452 6
64 9716 3
64 9745 8
64 9792 8
64 9926 6
65 100 7
65 145 1
65 146 4
65 990 9
65 1026 3
65 1049 1
65 1214 9
65 1314 8
65 1468 2
65 1748 3
65 1963 1
65 2166 7
65 2280 10
65 2558 3
65 2854 8
65 4101 1
65 4486 2
65 5043 2
65 6048 3
65 6330 5
65 6490 2
65 7114 3
65 7223 4
65 7267 1
65 7974 5
65 8354 3
65 8507 10
65 8509 8
65 8594 1
65 8880 9
65 9018 3
66 77 4
66 96 9
66 829 9
66 1243 9
66 1583 7
66 1894 7
66 1955 3
66 1999 7
66 2170 3
66 2286 5
66 2436 3
66 3016 3
66 3279 8
66 3347 7
66 3580 5
66 3920 2
66 4004 2
66 4058 4
66 5042 2
66 6637 5
66 6640 10
66 6788 5
66 6934 5
66 6994 4
66 7286 5
66 7478 10
66 7564 6
66 7933 2
66 8660 9
66 9068 1
66 9086 2
66 9415 10
67 151 5
67 197 10
67 221 6
67 254 1
67 372 9
67 398 4
67 454 7
67 466 8
67 1332 4
67 1695 5
67 2357 9
67 2359 1
67 2753 7
67 3071 7
67 3296 1
67 3482 6
67 3553 2
67 3744 8
67 3832 1
67 4777 9
67 5093 7
67 5122 9
67 5418 6
67 7900 1
67 8179 2
67 8875 2
67 9156 2
67 9641 10
67 9774 5
67 9788 8
67 9941 5
67 9973 3
68 176 3
68 354 8
68 463 7
68 572 7
68 597 7
68 874 7
68 1133 4
68 1149 10
68 1800 3
68 2115 7
68 2524 6
68 3998 5
68 4074 4
68 4178 6
68 5048 7
68 5738 1
68 6170 6
68 6850 5
68 6987 10
68 7428 4
68 7712 9
68 8066 4
68 9178 3
68 9433 4
68 9964 4
69 214 9
69 220 6
69 329 8
69 523 7
69 533 7
69 563 9
69 772 6
69 1158 4
69 1570 1
69 1982 7
69 2243 7
69 3147 3
69 3287 3
69 3898 6
69 4265 8
69 4434 1
69 4603 8
69 4999 2
69 5144 2
69 5625 5
69 5656 1
69 5936 8
69 8213 5
69 9287 7
69 9663 6
69 9697 1
69 9724 7
69 9924 9
70 233 7
70 368 9
70 446 7
70 751 1
70 767 10
70 1482 6
70 1547 5
70 1578 9
70 1671 4
70 2775 10
70 3575 5
70 3794 8
70 4028 7
70 4078 9
70 4529 3
70 4925 4
70 5024 8
70 5134 8
70 5201 10
70 5222 2
70 5310 6
70 6148 3
70 6181 10
70 7137 3
70 7339 1
70 7833 10
70 7853 8
70 8013 5
70 8070 8
70 8536 10
70 8717 6
70 9126 5
71 82 7
71 102 10
71 129 3
71 226 1
71 402 3
71 814 4
71 1126 10
71 1584 6
71 1676 5
71 1680 3
71 1837 8
71 1884 6
71 2249 9
71 2358 1
71 2398 10
71 2625 2
71 2931 8
71 3075 10
71 3228 4
71 4297 10
71 5058 1
71 5457 2
71 5975 7
71 6408 7
71 6829 5
71 6878 7
71 6909 8
71 7056 3
71 7302 6
71 7545 2
71 8100 7
71 8106 5
71 8281 3
71 8977 7
71 9066 6
71 9200 3
71 9324 5
72 266 10
72 650 3
72 661 10
72 754 7
72 833 2
72 923 9
72 1909 8
72 1955 2
72 2058 3
72 2462 7
72 3472 1
72 3745 8
72 4168 9
72 4239 8
72 4373 3
72 4487 3
72 4687 1
72 4796 10
72 5659 7
72 5814 1
72 6892 8
72 8685 4
72 8771 3
72 9175 4
73 186 10
73 217 1
73 244 7
73 351 3
73 526 10
73 639 4
73 676 10
73 721 7
73 753 3
73 982 2
73 996 2
73 1310 5
73 1323 7
73 1349 4
73 1756 7
73 2074 3
73 2173 5
73 2244 9
73 2870 1
73 3397 5
73 3843 4
73 4591 8
73 5271 5
73 7197 10
73 7914 5
73 8164 7
73 8566 7
73 9280 5
73 9932 2
74 135 3
74 577 10
74 590 2
74 684 7
74 1634 8
74 2016 1
74 2056 6
74 2987 5
74 3090 4
74 3157 4
74 5563 7
74 6137 6
74 6566 7
74 8080 8
74 9346 10
74 9440 4
75 145 6
75 188 4
75 257 10
75 293 8
75 407 2
75 425 2
75 464 3
75 658 10
75 1127 9
75 1478 3
75 1616 4
75 1769 3
75 1833 7
75 2699 9
75 2888 8
75 3085 6
