10000 10000
37 736 9
37 899 5
37 2467 10
37 5948 9
38 91 2
38 239 1
38 286 1
38 851 1
38 2145 8
38 8756 8
39 76 4
39 474 1
39 1659 4
39 4210 2
39 8777 6
40 52 7
40 105 9
40 974 9
40 1461 4
41 42 5
41 423 8
41 3474 5
41 7283 7
42 966 5
42 1229 6
42 2429 2
42 2520 2
42 4043 3
43 75 1
43 89 10
43 1731 1
43 3477 2
43 7938 3
44 599 10
44 1044 3
45 174 1
45 425 9
45 470 2
45 1024 6
45 2111 7
45 2770 5
46 303 6
46 341 4
46 394 4
46 1287 9
46 1311 3
46 2349 1
46 9363 3
47 77 8
47 86 10
47 208 9
47 494 10
47 1001 4
47 1263 3
47 3345 4
47 4197 1
47 5034 1
48 438 10
48 654 1
48 3150 1
48 8993 2
49 60 1
49 99 6
49 836 3
49 1144 9
49 1757 5
50 495 6
50 784 7
50 786 8
50 2479 10
50 2939 5
50 8022 7
50 8731 8
51 87 6
51 198 1
51 201 2
51 226 3
51 2190 6
52 59 6
52 64 4
52 458 3
52 1891 5
52 2698 5
52 4855 1
53 134 6
53 221 2
53 329 8
53 552 3
53 702 3
53 4223 6
53 8904 5
54 57 9
54 782 7
54 1945 5
54 6270 5
54 8634 10
55 7884 6
56 281 6
56 432 6
56 1363 8
56 4383 7
56 7806 7
56 9009 9
57 71 2
57 398 10
57 914 7
57 3950 7
57 5006 3
57 6258 2
58 72 8
58 78 8
58 94 7
58 162 1
58 479 4
58 967 4
58 1186 9
59 61 2
59 95 10
59 129 6
59 142 4
59 188 1
59 243 7
59 499 4
59 764 3
59 1087 5
59 8268 6
59 9104 5
60 85 7
60 2945 4
60 3206 6
60 4358 7
60 8539 3
61 127 1
61 304 10
61 1510 10
61 1642 7
61 2182 1
61 3107 3
61 3582 6
61 3989 3
61 5878 5
61 6149 4
62 173 8
62 277 10
62 514 7
62 746 9
62 2083 10
62 4752 7
63 70 1
63 172 1
63 262 9
63 793 2
63 1972 2
63 2305 5
63 9843 1
65 103 10
65 146 3
65 557 8
65 1624 2
65 6268 1
66 120 9
66 236 2
66 7708 6
67 123 8
67 1267 10
67 1741 1
67 9674 2
68 82 2
68 182 6
68 224 4
68 1215 7
68 1662 1
68 2188 1
68 6816 3
69 139 6
69 153 5
69 302 6
69 354 3
69 735 6
69 1012 6
69 4843 8
69 5862 3
70 102 3
70 215 5
70 250 4
70 295 5
70 1443 7
70 1840 2
70 1939 1
70 8838 7
71 473 5
71 892 10
71 903 6
71 3632 6
72 90 3
72 1176 8
72 1388 1
73 284 7
73 1175 5
73 7389 10
74 81 8
74 1078 2
74 5824 9
74 7954 1
75 101 3
75 972 3
75 1105 3
75 9599 7
76 106 6
76 457 2
76 835 7
76 2373 3
76 3468 5
77 384 6
77 4504 9
77 7387 5
77 8226 1
78 231 10
78 371 5
78 1022 3
78 3202 7
78 3291 6
79 541 3
79 1085 2
79 2389 1
79 2869 8
79 3039 3
79 5713 5
79 6776 8
80 875 3
80 1812 8
80 4546 8
80 5563 4
81 308 1
81 418 2
81 1070 5
81 1335 8
81 3282 5
81 5145 10
81 5169 1
81 7860 1
82 83 1
82 140 8
82 406 1
82 551 10
82 9748 5
83 330 2
83 395 3
83 990 10
84 6907 10
84 8761 3
85 121 10
85 1043 3
85 1119 4
85 1670 1
85 2330 6
85 3480 7
85 5462 1
85 7229 6
86 523 4
86 1408 8
86 1986 4
86 9969 2
87 112 6
87 176 2
87 360 10
87 408 1
87 503 8
87 730 1
87 954 4
87 3776 6
87 7365 9
87 7847 1
87 8956 10
88 636 8
88 656 4
88 1488 4
88 1525 2
88 2352 9
89 144 10
89 195 9
89 505 7
89 550 2
89 1041 10
89 1254 5
89 9970 10
90 92 5
90 98 2
90 170 4
90 271 10
90 442 3
90 760 2
90 1367 10
90 1531 2
90 3130 10
90 4048 7
90 5084 1
90 5440 5
90 9460 5
91 117 6
91 265 2
91 1208 6
91 2407 8
91 4016 10
91 9557 1
92 118 9
92 151 3
92 154 3
92 158 9
92 342 4
92 556 3
93 115 3
93 161 5
93 524 7
93 1294 1
94 192 4
94 1131 7
94 2919 6
95 258 6
95 369 2
95 1682 5
95 2392 5
95 4182 2
95 6642 10
96 97 1
96 104 5
96 266 7
96 365 6
96 580 8
96 4033 1
97 126 7
97 481 1
97 623 10
97 2090 7
97 2887 5
97 4339 1
97 9196 10
98 136 1
98 157 8
98 362 4
98 1622 7
98 8699 10
99 199 10
99 433 4
100 1150 8
100 1214 8
100 1813 8
101 145 2
101 1993 1
101 3716 5
101 4032 7
101 5078 10
102 133 10
102 147 2
102 223 9
102 950 3
102 1106 8
102 2837 3
102 6028 9
102 8514 3
103 936 4
103 2272 3
104 110 9
104 340 5
104 1551 3
104 1657 9
104 2241 7
104 2295 2
105 361 1
105 465 1
106 135 5
106 646 8
106 3456 4
106 4637 9
106 5062 8
106 8295 5
107 125 5
107 378 6
107 944 8
107 945 7
107 3715 4
107 4898 10
107 7374 9
107 7821 9
108 4761 10
109 113 5
109 194 9
109 205 8
109 214 8
109 877 4
109 1221 9
109 1256 8
109 1643 3
109 2604 6
110 111 9
110 175 3
110 324 5
110 487 1
110 497 5
110 511 2
110 1211 7
111 114 10
111 322 10
111 544 3
111 900 9
111 1006 1
111 2016 4
112 5124 10
113 6025 10
113 9134 9
114 155 9
114 529 7
114 955 9
114 2642 6
115 396 5
115 4867 6
115 8600 2
116 150 7
116 159 7
116 164 9
116 1601 2
116 2245 3
116 6550 8
116 8619 5
117 290 3
117 643 1
117 1359 4
117 4264 8
119 297 10
119 501 5
119 4165 2
120 512 3
120 767 9
120 1429 8
120 1506 2
120 1865 3
120 7175 7
121 152 7
121 566 10
121 1802 10
121 4029 3
121 4764 5
121 8178 10
121 8543 4
122 639 10
122 1997 1
122 2410 1
122 2555 7
122 2968 9
123 1799 3
123 2265 1
124 847 2
124 8018 1
125 633 3
125 791 4
125 1190 9
125 2745 8
125 4512 9
125 5450 7
125 5504 1
126 283 10
126 421 7
126 717 3
126 6281 10
127 168 4
127 241 4
127 634 5
127 1324 10
127 3371 2
127 5500 9
128 486 9
128 606 7
128 651 9
128 753 8
128 2200 4
128 4021 1
128 5372 4
129 166 8
129 169 3
129 216 5
129 380 5
129 693 7
129 5194 10
130 141 3
130 149 6
130 160 1
130 610 2
130 2965 8
130 5551 9
130 9918 3
130 9995 2
131 356 6
131 625 6
131 1375 1
131 2677 1
131 3508 1
131 9284 5
132 445 4
132 1711 4
133 635 1
133 4465 2
133 6160 6
134 193 4
134 940 8
134 964 5
134 1248 9
134 2363 4
134 4822 6
134 8857 7
135 171 3
135 200 9
135 1045 7
135 7027 3
135 9498 7
136 254 8
136 276 7
136 335 1
136 344 6
136 4370 6
136 8499 7
137 8339 8
138 245 2
138 562 2
138 704 8
138 1586 10
138 3315 2
138 6818 5
138 9055 9
139 217 8
139 402 5
139 441 4
139 2133 4
139 5074 7
139 6946 8
140 307 2
140 510 9
140 3612 3
141 209 7
141 212 4
141 525 5
141 3413 1
141 5746 4
141 9537 10
142 1028 9
142 7782 4
143 275 1
143 452 2
143 626 4
143 865 10
144 799 3
144 1482 10
144 2948 6
144 4039 8
144 4247 1
144 5320 4
144 8333 8
145 576 7
145 638 1
146 228 5
146 547 3
146 719 4
146 759 6
146 4190 1
146 6117 2
146 6430 7
147 184 3
147 240 10
147 3377 7
147 8253 4
148 653 7
148 5646 8
149 1323 10
149 1623 2
150 929 10
150 1493 4
150 5392 10
150 6711 4
150 7757 2
150 9533 3
151 225 2
151 370 8
151 542 10
151 1062 2
151 5456 9
152 222 10
152 377 3
152 1519 3
152 3964 4
153 319 3
153 415 10
153 5241 4
153 5874 2
153 9609 6
154 306 2
154 350 4
154 565 2
154 1578 10
154 3891 3
155 1206 1
155 2441 7
155 6098 8
156 310 1
156 723 4
156 993 1
156 1844 3
156 2728 6
156 8220 1
157 2468 9
157 4461 10
157 5457 4
158 181 3
158 2456 10
158 3337 8
158 6790 9
159 197 9
159 242 2
159 513 9
159 894 7
159 910 1
159 1000 2
159 1808 8
159 2242 5
159 2981 1
159 3713 5
160 274 4
161 167 9
161 345 1
161 2418 10
161 3240 2
161 4263 2
161 5170 9
162 309 9
162 1396 1
162 5654 9
163 203 8
163 227 9
163 515 6
163 521 10
164 177 3
164 648 6
164 4376 4
165 260 4
165 282 4
166 5348 5
166 7421 10
166 9142 6
166 9681 7
167 6265 8
168 628 7
168 1042 6
168 1356 2
168 4232 5
169 496 6
169 773 8
169 4802 1
170 781 10
170 817 8
170 2203 3
171 204 8
171 332 4
171 588 10
171 906 9
171 1266 4
171 2880 1
171 6294 8
172 353 6
172 650 5
172 3122 2
172 8166 8
173 237 2
173 312 3
173 673 6
173 1309 5
173 1401 10
174 180 4
174 733 7
174 8952 1
175 190 9
175 502 1
175 532 3
175 1683 5
175 4857 1
175 7814 2
176 546 10
176 928 5
177 219 9
177 3069 10
178 979 6
178 2983 3
178 3551 8
179 348 9
179 614 6
179 796 10
179 981 6
180 482 2
180 595 9
180 6789 10
180 7233 9
181 403 4
181 3300 2
181 4171 6
181 4255 2
181 5308 5
182 901 6
182 1468 2
182 4277 8
182 4401 9
182 7275 2
183 202 1
183 1503 2
183 1836 9
183 3803 1
183 9912 6
184 655 8
184 1570 4
185 2516 3
186 467 8
186 1514 9
187 278 3
187 299 2
187 868 4
187 2422 7
188 211 10
188 291 8
188 347 6
188 6628 3
189 2672 3
189 5850 7
189 8289 6
190 1183 7
190 1416 10
190 3645 10
190 6849 5
191 349 3
191 462 4
191 601 4
191 1794 8
191 2228 10
191 2695 5
191 4893 5
191 6774 9
191 7616 5
192 2074 2
192 2318 9
192 5364 2
192 8393 4
193 463 10
193 685 9
193 1051 7
193 2750 3
193 8474 6
194 1729 6
194 2809 4
195 1328 10
195 1803 10
196 405 1
196 1303 6
196 1458 10
196 1538 9
196 4068 2
196 6552 10
196 9281 4
197 333 8
197 1129 8
197 8336 1
198 279 4
198 644 6
199 4410 6
199 7325 6
199 8004 4
200 6106 3
201 386 2
201 428 8
201 1613 6
202 230 6
202 246 6
202 1850 10
202 4729 9
202 6509 4
202 9017 10
203 364 9
203 464 7
203 2560 9
204 357 1
204 734 7
204 1023 5
205 269 5
205 387 4
205 689 7
205 872 1
205 1295 4
205 5260 4
205 9319 10
206 504 4
206 854 5
207 3132 3
207 7957 6
208 220 5
208 3944 5
208 4163 9
208 8351 2
208 8840 3
209 498 8
209 527 7
209 4599 7
209 7108 5
209 9259 6
210 232 4
210 383 4
210 528 5
210 678 3
210 5380 10
210 5417 3
211 288 8
211 314 5
211 941 2
211 2666 9
212 420 7
212 674 1
212 1703 6
212 1985 8
212 3365 2
212 3372 9
212 3519 10
212 6721 1
213 591 3
213 2198 10
214 256 2
214 1686 2
214 1828 9
214 2401 8
215 263 7
215 1579 7
215 2877 8
215 6496 4
216 2252 1
216 3126 4
216 4992 5
217 1816 8
218 235 1
218 925 1
218 1122 2
218 4318 1
218 6875 5
219 391 6
219 460 4
219 672 6
219 2632 6
219 4845 10
220 270 10
221 249 2
221 682 7
221 729 10
221 2118 7
221 5898 3
221 6241 7
221 9614 4
222 3292 10
222 5482 1
223 294 5
223 1230 5
223 2813 3
224 355 8
224 801 7
224 2093 10
224 4723 7
224 7978 5
224 9738 2
225 323 1
225 1576 10
226 1301 10
226 2087 10
227 577 1
227 602 2
227 1849 5
227 3794 3
227 4293 8
228 292 2
228 1728 5
228 2980 8
228 4877 4
228 8881 6
229 252 6
229 257 7
229 305 3
229 1577 9
229 2684 9
229 5633 6
230 247 4
230 261 2
230 376 8
230 522 8
230 765 9
230 1733 7
230 3801 10
230 7170 10
231 251 10
231 2862 5
231 8330 7
232 469 10
232 7810 9
233 570 7
233 1553 8
233 4127 4
234 267 1
234 300 6
234 478 2
234 768 7
234 1197 4
234 7685 3
235 3590 9
236 339 9
236 1220 2
236 2600 10
236 8387 8
237 1278 7
237 4545 6
238 289 7
238 426 10
238 790 7
238 1483 10
238 5206 9
239 343 8
239 837 7
239 6325 1
240 273 6
240 553 2
240 558 5
240 1331 3
240 2354 10
240 4763 6
241 520 1
241 855 2
241 1097 3
241 1253 9
241 2134 4
241 3643 2
241 8555 6
242 293 7
242 296 8
242 437 2
242 624 10
243 4119 4
243 9170 10
244 3312 8
245 313 10
245 466 1
245 476 4
245 568 9
245 2930 10
247 1861 3
247 3118 5
247 4584 1
248 774 2
248 1056 5
248 1228 7
248 5453 9
249 725 9
249 1829 8
249 2650 4
249 3278 7
249 9223 4
250 337 5
250 412 1
250 533 1
250 1389 9
250 2464 8
250 2865 9
251 3967 10
252 742 4
252 1795 10
252 2717 1
252 3637 1
252 8468 4
252 9120 4
253 287 8
253 535 4
253 579 2
253 1446 2
253 9062 8
254 280 8
254 575 2
254 8234 6
255 608 2
255 1480 2
255 2687 7
256 259 9
256 1876 1
257 519 10
257 1167 9
257 5858 9
258 424 1
258 792 1
258 3491 5
259 596 1
259 785 2
259 1499 4
260 3161 3
260 7549 6
261 367 1
261 1434 1
261 5032 8
261 5234 8
261 5745 10
262 777 2
262 1636 7
262 3340 5
263 327 9
263 372 3
263 449 4
263 7532 1
264 1089 5
264 1110 1
264 2582 7
264 4151 6
265 488 6
265 1992 5
265 2800 10
265 9603 8
266 439 7
266 600 3
266 642 3
266 703 8
266 8641 7
266 8789 6
267 413 6
267 2710 7
267 2947 10
267 5059 6
268 2003 3
269 687 6
269 1882 10
269 2189 10
270 7488 8
271 667 1
271 3025 10
271 4095 6
271 7998 6
272 455 7
272 1302 8
272 1552 8
272 2094 6
272 2405 4
273 1191 4
274 311 7
274 429 5
274 1371 3
274 1449 8
274 1523 8
274 2244 8
274 3564 5
274 3795 9
274 8406 7
275 932 5
276 368 8
276 1358 5
276 2303 10
276 3734 2
277 358 7
277 1567 9
277 2590 2
277 4684 3
278 447 10
278 830 6
278 1924 2
278 3877 9
278 4738 1
278 7236 5
279 707 10
279 1756 3
280 661 2
280 918 7
280 1275 6
280 2209 10
280 3303 4
280 9877 4
281 1559 8
281 2239 7
282 683 1
282 2433 9
282 3207 5
283 491 8
283 1730 5
283 7377 5
284 507 7
284 597 3
284 6225 2
284 9195 6
285 9015 7
285 9458 4
286 1057 4
286 1524 10
286 2309 9
286 2626 10
286 2790 6
286 4019 9
287 401 5
287 805 4
287 975 1
287 5695 9
288 5239 1
289 1292 4
290 2795 6
290 3205 5
290 5199 5
291 336 6
291 3298 9
291 5064 1
292 2039 4
292 3212 9
292 6786 1
293 780 7
294 475 5
294 949 10
295 560 8
295 1010 8
295 1075 1
296 574 7
296 948 8
296 1247 5
296 1628 10
296 4610 5
296 4682 9
296 5203 3
297 3019 4
297 4981 6
297 5171 8
297 6193 6
298 1159 7
298 6712 2
298 8473 3
299 392 3
299 572 5
299 983 1
299 1768 5
299 2297 9
299 3012 3
300 619 10
300 692 10
300 2098 10
301 992 2
301 1016 8
301 1232 7
301 1798 3
301 5428 5
302 346 3
303 662 1
303 844 3
303 912 6
303 6264 8
303 8061 1
303 9657 6
303 9847 7
304 988 7
304 2660 6
304 3804 8
304 8870 10
305 453 9
305 1133 5
306 435 10
306 922 4
306 3329 5
307 762 3
307 7092 6
307 8324 1
307 8727 9
308 1742 5
308 2047 5
308 2070 4
308 2421 4
308 7472 6
308 8947 1
309 351 5
309 382 2
309 404 1
309 419 6
309 5242 9
310 315 4
310 615 2
310 720 9
310 6632 10
311 325 1
311 416 7
311 2678 1
311 2929 4
311 8625 1
311 9138 1
312 1179 2
312 4103 7
312 5072 8
312 9463 9
313 564 9
313 2262 8
313 4300 8
315 320 2
315 621 2
315 1920 3
315 2342 9
316 585 7
316 1284 8
316 4807 7
317 1310 6
317 2946 8
317 3109 6
317 4860 9
318 1380 2
318 1709 5
318 1743 6
318 7871 5
318 9991 5
319 2105 6
319 4876 2
320 1086 7
320 3677 1
320 3728 6
321 461 1
321 603 6
321 1887 4
321 1922 2
321 3397 8
321 3601 1
322 393 4
322 6389 6
323 436 10
323 493 9
323 1064 6
323 1710 3
323 3651 3
323 3983 10
323 6308 6
324 536 4
324 1203 9
324 1205 9
325 430 3
325 710 7
325 1615 5
325 2274 1
326 1084 4
326 1171 10
326 1411 3
326 2513 7
326 2689 10
327 359 3
327 485 7
327 559 2
327 770 2
327 1297 1
327 2697 5
327 3047 5
327 3752 3
327 4697 2
327 4804 3
328 714 8
328 3017 6
329 8830 4
330 450 10
330 613 6
330 7828 10
330 9710 4
331 431 4
331 1333 5
331 3114 4
331 7709 2
332 594 6
332 630 2
332 2558 1
332 4725 3
333 1281 6
333 1696 4
333 2271 2
333 9706 8
334 352 5
334 649 2
334 902 9
334 2867 6
335 676 8
335 1118 6
335 1712 4
335 9960 2
336 508 2
336 1255 4
336 3799 3
336 7315 6
337 389 2
337 2338 8
338 794 3
338 1391 5
338 2909 1
338 5930 3
339 605 4
339 866 9
339 8070 2
340 680 5
340 1050 6
340 1146 6
340 2086 3
340 3108 6
340 7761 6
341 833 3
341 853 4
341 1142 8
342 889 6
342 1061 6
342 1257 5
342 1800 8
343 381 8
343 3267 2
344 1596 9
344 1697 5
344 2444 6
344 8249 2
345 1137 10
345 2263 3
345 2415 7
346 373 7
346 737 7
346 6494 10
346 8255 4
347 893 5
348 727 3
348 2292 10
349 385 7
349 1719 2
349 2424 10
349 6735 10
350 2884 4
350 4756 7
351 1195 8
351 2460 10
351 2607 4
351 2799 6
351 7600 2
352 845 5
352 879 10
352 1403 8
352 2699 9
352 3321 2
352 4411 3
352 6410 8
353 741 1
353 778 6
353 1888 8
353 4017 5
353 4433 10
354 379 7
354 2643 1
354 4837 2
354 7940 9
355 410 8
355 849 6
355 1464 7
355 2859 3
356 500 8
356 1158 7
356 5250 9
357 1489 8
358 810 9
358 1665 6
358 8595 3
359 1009 2
359 3392 5
360 3034 1
360 4267 1
360 4355 4
360 7885 5
361 2193 7
361 2581 8
361 2963 6
361 3606 4
361 4988 8
362 5161 3
362 6046 8
363 472 1
363 489 8
363 1369 1
363 1789 1
363 2696 1
363 2715 4
363 3223 3
364 477 2
364 1545 5
365 708 5
365 2040 8
365 4548 10
366 1785 5
366 2218 10
366 4067 3
366 6521 1
367 1279 2
367 1368 4
367 9508 8
368 509 2
368 1655 8
368 1783 10
368 3339 8
369 4093 6
369 9761 3
370 3343 4
370 6516 9
371 407 1
371 517 2
371 2787 5
371 7557 3
372 388 9
372 1344 6
373 721 6
373 2411 3
373 2494 10
373 3589 7
373 6112 9
373 7165 9
374 593 8
374 1030 5
374 1094 8
374 1649 3
374 1830 2
374 7062 3
375 1216 7
375 2523 2
375 3548 3
375 4695 10
375 5285 2
376 677 5
376 2767 8
376 3780 1
377 9272 5
378 747 2
378 758 7
378 1817 3
378 3816 3
378 6737 4
379 618 9
379 751 4
379 1100 5
379 3344 1
379 5261 5
379 5330 7
381 6725 5
382 909 2
382 1227 9
382 1619 4
382 6087 4
383 1265 1
383 6142 3
383 6361 8
383 9795 10
384 468 9
384 1090 1
384 1115 9
384 1723 6
384 2898 2
384 3359 3
384 3956 2
385 399 8
385 3705 3
385 4532 5
386 1635 10
386 2121 4
386 2886 7
386 3430 5
386 9836 6
387 440 5
387 607 1
387 952 4
387 1341 6
387 4359 2
387 4760 3
388 856 5
388 1382 1
388 1479 8
389 451 10
389 627 8
389 3644 4
389 6041 4
390 1194 10
390 2171 3
390 5146 1
390 7534 9
391 3883 3
391 8524 5
392 5180 5
392 5942 6
392 6843 9
393 611 9
393 788 7
394 951 2
394 1467 3
394 2049 5
394 2619 9
394 3813 2
394 6161 4
395 920 8
395 2641 9
396 480 1
396 549 6
396 1337 3
396 5905 9
397 637 6
397 722 9
397 1549 5
398 1166 7
398 7155 1
399 1162 8
399 3669 4
400 665 2
400 831 2
401 598 2
401 731 2
401 980 9
401 1039 10
401 5286 7
401 6556 10
402 4793 6
403 4153 8
404 915 8
404 1219 4
404 1330 6
404 1361 4
404 1417 3
404 4483 4
404 6301 6
405 631 4
405 740 1
405 2115 9
405 2361 1
405 2413 1
406 715 6
406 1185 7
406 2018 6
407 526 3
407 984 4
407 3356 4
407 5214 6
408 422 1
408 1398 4
408 1466 7
408 2892 2
408 6428 9
409 543 1
409 1724 4
409 3842 6
409 8585 7
410 459 5
410 490 1
410 852 9
410 3465 10
411 1071 9
411 1121 9
411 7243 1
412 434 10
412 456 8
412 518 10
412 2927 6
413 555 2
413 824 8
413 860 1
413 1892 4
413 2346 8
414 444 5
414 1096 4
414 2835 5
414 3755 7
414 5178 6
414 7157 6
415 446 8
415 859 1
416 471 3
416 816 4
416 965 3
416 2220 4
416 2484 7
416 2733 8
418 2043 8
418 4434 6
418 6276 4
419 806 9
419 827 1
419 1076 7
419 2905 6
420 3576 6
420 3616 3
421 539 10
422 1472 10
422 2793 6
422 8537 10
423 1135 7
423 9883 2
424 5786 4
425 1165 2
425 1527 4
425 3879 4
425 6548 2
425 8856 9
426 1114 9
426 1427 5
426 2535 9
426 3112 5
426 6558 9
426 7217 1
427 454 10
428 1052 7
428 7439 3
429 1080 6
429 1750 6
429 2204 5
429 2652 3
429 5780 3
430 569 5
430 1286 8
430 1554 8
430 2747 3
430 2783 7
430 7495 2
431 3165 7
433 1157 8
433 1360 5
433 1647 8
433 2943 3
434 590 10
434 6421 8
435 647 3
435 1032 4
435 1765 1
436 573 3
436 4025 6
437 858 6
437 1156 4
437 2046 4
437 2665 1
437 6893 7
437 9432 4
438 3341 8
439 1772 9
439 6941 8
440 1421 1
440 2812 10
442 1775 6
442 5339 1
443 1826 7
443 2645 2
443 5130 7
444 8133 9
445 2576 8
446 2308 2
446 6141 5
447 1013 6
447 2107 10
447 3538 3
447 4741 6
448 1353 7
448 2934 2
449 531 3
449 1140 5
449 1942 8
449 7153 8
450 530 4
450 1053 1
451 1138 10
451 7930 6
452 772 2
452 2624 6
452 2951 8
452 3537 7
453 1029 10
453 5954 1
453 6215 1
454 534 9
454 587 8
455 5238 6
455 5511 7
455 6679 9
456 2152 2
457 563 6
457 2131 10
457 3284 2
458 537 3
458 726 5
458 1666 7
458 4285 7
458 5154 7
458 7408 2
459 834 8
459 1384 5
459 3425 6
459 5573 4
459 8658 6
460 1038 3
460 2448 3
460 3732 10
461 904 7
461 1334 8
461 1528 1
461 3026 9
461 4437 5
462 4561 8
463 1774 4
463 2406 8
463 3443 10
464 7360 10
465 483 6
465 1407 6
465 2067 8
465 2924 9
465 8446 10
465 9727 10
466 2269 8
466 5210 8
466 6357 3
466 7849 2
467 1047 2
467 1054 2
467 1387 10
468 826 6
468 1610 9
468 2113 1
468 6300 1
469 709 9
470 815 3
470 1963 4
470 2537 7
470 2562 9
470 2926 10
470 4681 9
471 652 3
472 604 2
472 3884 2
472 6350 8
472 8143 8
473 1134 10
473 3362 8
474 1351 3
474 1574 3
474 3569 7
474 5956 9
475 1035 3
475 1720 3
475 2180 7
475 5806 9
476 838 9
476 1143 8
476 1919 7
476 7205 6
476 9240 2
477 883 6
477 1678 8
477 2353 4
478 4104 6
479 1465 6
479 5021 9
481 571 6
481 698 7
481 1040 3
481 1930 7
481 4818 9
482 675 6
483 706 3
483 913 6
483 1153 2
483 2005 2
483 4790 4
484 1668 3
484 3710 9
484 6668 8
484 9611 6
485 5473 6
485 6545 5
486 2525 1
486 5144 1
486 5762 1
486 6358 8
487 825 1
487 1383 3
488 797 8
488 946 4
488 3515 8
488 5667 3
489 4985 8
490 1285 4
490 2670 6
491 1083 9
491 2348 2
491 3999 5
492 1454 2
492 1871 5
492 5975 10
493 622 4
493 999 1
494 962 6
494 4115 6
495 684 8
495 814 7
496 545 7
496 554 8
496 1376 1
496 1837 4
496 2723 7
497 2364 7
497 6402 9
498 6306 9
498 8887 5
499 561 7
499 582 2
499 2706 3
500 1213 8
500 2359 2
500 9999 2
501 1394 10
501 3738 10
501 6585 2
501 7601 1
502 567 9
502 659 8
502 1026 1
502 1716 10
503 516 3
503 1563 10
503 6638 1
504 1971 5
504 5116 9
505 2388 7
505 3949 9
506 2442 9
506 4350 2
507 923 4
507 1374 3
509 1548 8
509 3806 10
510 616 9
511 612 9
511 1139 6
512 681 7
512 686 2
512 873 5
512 956 1
512 996 3
512 1298 10
512 1694 9
512 2609 9
512 3545 7
512 7827 10
513 959 5
513 2379 3
513 5932 7
514 1755 7
514 2622 3
514 4469 4
514 6476 8
514 6994 9
515 666 2
515 745 8
515 1364 5
515 2215 2
515 2729 9
516 881 9
516 994 6
516 2970 10
516 3134 1
516 3170 8
516 7921 4
516 8823 3
517 2328 5
517 2754 9
517 5772 9
517 6329 1
518 578 1
518 1537 2
518 3097 5
518 3675 6
