5000 100000
23 1767 7
23 2042 6
23 2161 3
23 2203 6
23 2316 9
23 2349 3
23 2480 1
23 2493 4
23 2557 3
23 2578 9
23 2953 1
23 2955 5
23 2992 5
23 3247 10
23 3412 6
23 3494 8
23 3801 10
23 3834 3
23 3948 5
23 4187 9
23 4211 2
23 4421 1
23 4533 5
23 4571 9
23 4845 1
23 4884 3
23 4926 5
24 26 3
24 40 6
24 44 4
24 53 1
24 110 3
24 158 5
24 212 5
24 249 2
24 362 3
24 452 5
24 686 7
24 764 2
24 857 8
24 1013 2
24 1069 8
24 1428 7
24 1444 8
24 1559 8
24 1635 3
24 1710 1
24 1735 2
24 1774 3
24 1791 1
24 1863 3
24 1878 5
24 2067 4
24 2148 5
24 2274 8
24 2328 9
24 2654 4
24 2773 6
24 2825 10
24 2949 9
24 3048 5
24 3104 8
24 3122 8
24 3201 9
24 3454 6
24 3620 10
24 3625 4
24 3699 10
24 3765 1
24 3768 7
24 3958 6
24 3984 4
24 4068 6
24 4084 2
24 4242 5
24 4327 4
24 4352 2
24 4573 3
24 4586 6
24 4681 7
24 4731 9
24 4749 6
24 4835 8
24 4960 8
24 4971 7
24 4973 7
24 4978 6
24 4988 1
24 4993 3
25 481 1
25 537 5
25 633 5
25 655 2
25 778 10
25 840 1
25 1008 6
25 1054 7
25 1214 3
25 1476 6
25 1485 3
25 1542 8
25 1682 6
25 1712 4
25 1916 1
25 1956 6
25 1959 9
25 2093 3
25 2096 3
25 2470 2
25 2592 7
25 2616 6
25 2680 7
25 2728 4
25 2798 5
25 3150 10
25 3251 9
25 3323 1
25 3378 3
25 3438 9
25 3447 4
25 3498 7
25 3590 3
25 3632 5
25 3643 9
25 3724 5
25 3734 6
25 3863 1
25 4182 4
25 4213 4
25 4301 5
25 4444 5
25 4586 5
25 4588 9
25 4939 9
25 4967 7
26 31 6
26 71 4
26 108 5
26 248 3
26 288 7
26 355 2
26 392 2
26 486 10
26 528 9
26 646 8
26 650 10
26 663 2
26 753 3
26 791 8
26 829 4
26 1362 7
26 1378 10
26 1414 5
26 1415 6
26 1658 2
26 1702 4
26 1866 5
26 1912 5
26 1920 5
26 2033 5
26 2112 5
26 2298 7
26 2558 6
26 2559 6
26 2653 10
26 2662 3
26 2805 3
26 2927 1
26 3159 5
26 3199 1
26 3335 1
26 3349 1
26 3397 7
26 3502 2
26 3572 4
26 3648 10
26 3689 1
26 3786 6
26 4056 6
26 4131 10
26 4622 1
26 4883 9
27 59 9
27 68 1
27 184 3
27 193 5
27 267 4
27 332 4
27 386 6
27 512 4
27 869 6
27 1063 2
27 1173 4
27 1237 10
27 1239 9
27 1267 2
27 1398 10
27 1541 10
27 1578 4
27 1674 3
27 1975 10
27 2077 1
27 2115 8
27 2197 4
27 2235 2
27 2427 9
27 2556 7
27 2589 7
27 2717 5
27 2846 7
27 2862 8
27 2876 10
27 2982 6
27 3008 1
27 3122 8
27 3193 4
27 3453 5
27 3729 8
27 3827 7
27 3909 4
27 3951 10
27 4320 8
27 4352 4
27 4829 7
28 124 3
28 152 2
28 297 1
28 359 10
28 475 1
28 602 6
28 610 9
28 658 9
28 756 4
28 782 9
28 784 3
28 970 6
28 1033 10
28 1047 6
28 1151 8
28 1231 8
28 1251 6
28 1373 2
28 1387 8
28 1453 3
28 1546 1
28 1716 2
28 2023 6
28 2108 10
28 2114 6
28 2120 6
28 2409 2
28 2650 5
28 2759 10
28 2873 1
28 2893 1
28 3327 2
28 3363 4
28 4007 4
28 4010 10
28 4401 6
28 4415 3
28 4568 1
29 31 7
29 37 7
29 49 5
29 104 4
29 168 2
29 205 10
29 242 10
29 447 10
29 484 6
29 497 3
29 535 3
29 580 3
29 618 8
29 636 1
29 653 6
29 845 5
29 1017 9
29 1129 8
29 1201 10
29 1252 10
29 1340 9
29 1409 4
29 1485 6
29 1575 7
29 1703 3
29 1812 9
29 1825 10
29 1982 10
29 2219 3
29 2654 1
29 2729 2
29 2758 9
29 2801 4
29 2915 7
29 3018 8
29 3100 2
29 3128 2
29 3311 9
29 3360 4
29 3537 2
29 3631 1
29 3836 8
29 3873 2
29 4114 6
29 4391 4
29 4611 5
29 4886 2
29 4918 10
29 4919 2
29 4971 4
29 4974 7
30 64 1
30 65 3
30 97 8
30 256 9
30 286 7
30 329 10
30 370 9
30 467 10
30 950 4
30 1033 1
30 1136 2
30 1187 4
30 1190 6
30 1230 10
30 1258 7
30 1325 1
30 1529 2
30 1659 9
30 1688 3
30 1702 3
30 1708 5
30 1743 5
30 1746 7
30 2040 6
30 2395 5
30 2476 3
30 2648 8
30 2693 6
30 2708 7
30 2718 1
30 2825 1
30 3036 8
30 3061 6
30 3064 6
30 3081 3
30 3132 8
30 3151 8
30 3175 10
30 3196 6
30 3449 9
30 3524 8
30 3537 6
30 3797 7
30 3802 10
30 4021 3
30 4342 4
30 4602 2
30 4779 6
30 4899 4
31 34 2
31 57 3
31 107 8
31 125 1
31 129 10
31 276 4
31 284 3
31 321 6
31 382 10
31 395 8
31 399 2
31 407 7
31 456 7
31 570 4
31 664 10
31 946 9
31 1429 5
31 1567 10
31 1675 5
31 1702 1
31 1871 3
31 1965 8
31 2047 7
31 2145 6
31 2334 7
31 2403 6
31 2621 2
31 2694 7
31 2895 1
31 2994 5
31 3259 10
31 3392 7
31 3862 4
31 4196 3
31 4212 8
31 4225 8
31 4320 6
31 4646 7
31 4740 8
31 4765 1
31 4783 7
32 37 10
32 139 1
32 176 10
32 337 1
32 338 8
32 382 8
32 453 3
32 485 1
32 650 9
32 1021 7
32 1065 8
32 1289 8
32 1440 9
32 1592 10
32 1890 3
32 1910 3
32 1929 10
32 2069 6
32 2167 10
32 2333 6
32 2409 6
32 2435 8
32 2630 2
32 2727 10
32 2737 5
32 2875 4
32 3010 7
32 3112 8
32 3121 10
32 3201 9
32 3320 10
32 3357 2
32 3425 4
32 3529 1
32 3533 9
32 3583 3
32 4197 10
32 4354 4
32 4366 3
32 4420 3
32 4601 6
32 4659 1
33 70 10
33 75 1
33 282 7
33 377 1
33 431 5
33 501 4
33 589 9
33 651 9
33 719 3
33 787 5
33 858 4
33 888 4
33 1136 4
33 1185 5
33 1383 7
33 1387 3
33 1439 5
33 1442 5
33 1548 4
33 1692 6
33 1800 5
33 1843 8
33 1873 2
33 1899 10
33 1908 4
33 1945 2
33 2102 8
33 2257 1
33 2450 2
33 2482 3
33 2757 7
33 2806 9
33 2947 1
33 2994 3
33 3060 5
33 3189 8
33 3337 10
33 3413 4
33 3488 7
33 3511 4
33 3516 9
33 3670 8
33 3769 10
33 4098 6
33 4686 5
33 4718 9
33 4719 6
33 4957 5
34 36 2
34 42 10
34 93 5
34 102 1
34 157 10
34 331 7
34 371 3
34 448 1
34 498 1
34 530 6
34 662 9
34 676 3
34 736 5
34 1020 10
34 1174 4
34 1340 5
34 1535 7
34 1560 8
34 1673 3
34 1898 4
34 1917 9
34 1937 10
34 2002 1
34 2009 8
34 2105 6
34 2119 6
34 2275 7
34 2294 8
34 2373 1
34 2488 7
34 2499 6
34 2685 7
34 2745 7
34 2754 6
34 2876 8
34 3071 7
34 3123 7
34 3254 5
34 3378 7
34 3465 3
34 3644 3
34 3689 1
34 3836 8
34 4003 6
34 4414 1
34 4532 1
34 4766 10
34 4954 3
35 51 2
35 73 1
35 116 10
35 149 2
35 191 10
35 201 5
35 267 3
35 316 10
35 366 4
35 458 6
35 462 2
35 676 7
35 770 5
35 855 6
35 971 5
35 1031 7
35 1087 5
35 1240 5
35 1313 1
35 1454 4
35 1626 3
35 1883 2
35 2059 10
35 2143 5
35 2259 4
35 2355 8
35 2534 10
35 2555 7
35 2747 9
35 2775 5
35 2816 7
35 3523 6
35 3600 5
35 3849 8
35 4021 9
35 4057 1
35 4220 5
35 4622 9
35 4681 8
35 4708 7
35 4748 2
35 4751 9
35 4902 4
36 40 4
36 49 8
36 92 1
36 212 7
36 266 3
36 344 1
36 402 3
36 418 3
36 450 3
36 611 5
36 633 8
36 671 5
36 749 4
36 857 8
36 891 7
36 1154 2
36 1214 6
36 1373 10
36 1440 7
36 1494 7
36 1586 10
36 1596 9
36 1614 4
36 1646 3
36 1687 5
36 1904 9
36 1954 6
36 1972 7
36 2081 3
36 2150 8
36 2154 7
36 2299 1
36 2315 8
36 2377 5
36 2448 8
36 2639 1
36 2692 2
36 2765 8
36 2779 10
36 2785 6
36 2851 7
36 2885 6
36 2900 4
36 2931 3
36 3333 8
36 3439 10
36 3501 7
36 3694 3
36 3730 4
36 3748 9
36 4501 7
36 4544 8
36 4628 3
36 4676 5
36 4696 2
36 4755 1
36 4847 10
36 4883 3
36 4907 1
36 4973 6
36 4985 1
37 108 3
37 140 8
37 158 10
37 211 8
37 262 8
37 326 9
37 394 5
37 581 3
37 840 7
37 1098 3
37 1410 6
37 1421 2
37 2012 9
37 2059 8
37 2121 8
37 2134 9
37 2245 4
37 2433 1
37 2507 3
37 2528 6
37 2693 10
37 2709 9
37 2798 5
37 2832 3
37 3063 8
37 3115 2
37 3410 5
37 3477 4
37 3694 1
37 3759 7
37 3886 3
37 4077 2
37 4373 5
37 4399 8
37 4400 3
37 4634 1
37 4826 10
38 47 3
38 49 9
38 58 1
38 172 4
38 243 7
38 299 5
38 362 3
38 495 3
38 757 2
38 836 4
38 910 2
38 1042 10
38 1235 3
38 1293 5
38 1418 3
38 1442 6
38 1619 2
38 1646 1
38 1725 8
38 2195 4
38 2443 5
38 2580 10
38 2777 8
38 2833 9
38 3126 8
38 3223 9
38 3405 2
38 3532 7
38 3545 8
38 3571 9
38 3635 1
38 3698 2
38 3711 7
38 3758 7
38 3814 8
38 4018 4
38 4028 6
38 4034 3
38 4491 4
38 4625 2
38 4628 8
38 4692 8
38 4923 5
39 47 10
39 271 8
39 330 8
39 399 7
39 440 7
39 528 2
39 562 8
39 771 10
39 830 10
39 843 8
39 892 8
39 999 10
39 1057 6
39 1073 2
39 1169 10
39 1363 5
39 1479 1
39 1592 9
39 1655 4
39 1695 6
39 1723 7
39 1850 8
39 1886 9
39 1933 10
39 1982 2
39 2012 7
39 2133 10
39 2146 6
39 2178 9
39 2286 2
39 2295 3
39 2298 7
39 2425 1
39 2528 6
39 2553 10
39 2874 10
39 2970 3
39 3003 10
39 3025 8
39 3040 10
39 3118 1
39 3146 10
39 3183 6
39 3194 3
39 3209 2
39 3231 10
39 3473 10
39 3615 4
39 3627 4
39 3885 7
39 3889 6
39 4181 8
39 4197 7
39 4395 6
39 4435 8
39 4459 2
39 4562 3
39 4840 2
39 4893 6
40 42 3
40 50 2
40 162 7
40 204 9
40 216 6
40 246 7
40 276 6
40 299 5
40 381 5
40 553 8
40 598 3
40 743 4
40 744 1
40 800 10
40 956 9
40 963 1
40 1020 8
40 1031 3
40 1139 7
40 1208 7
40 1218 9
40 1381 5
40 1388 9
40 1457 2
40 1519 10
40 1889 7
40 2005 9
40 2058 7
40 2350 8
40 2368 7
40 2475 4
40 2481 2
40 2539 1
40 2646 1
40 2749 5
40 2978 10
40 3109 7
40 3239 10
40 3318 1
40 3363 4
40 3654 10
40 3700 6
40 3766 2
40 3816 3
40 3876 10
40 3988 8
40 4115 2
40 4140 2
40 4432 4
40 4925 9
40 4935 2
41 169 5
41 175 10
41 294 10
41 405 2
41 424 8
41 464 6
41 531 9
41 557 9
41 590 2
41 647 6
41 660 1
41 703 10
41 837 2
41 841 9
41 900 9
41 951 1
41 1001 10
41 1073 8
41 1210 9
41 1243 1
41 1370 3
41 1454 7
41 1563 10
41 1578 6
41 1958 3
41 1989 4
41 2254 3
41 2268 9
41 2493 8
41 2529 7
41 2644 10
41 2758 7
41 2761 7
41 2882 3
41 2899 1
41 2951 4
41 2963 3
41 3048 10
41 3288 9
41 3580 6
41 3591 6
41 3649 3
41 3836 6
41 3872 10
41 3981 8
41 4067 6
41 4387 9
41 4583 8
41 4775 7
41 4854 3
42 52 9
42 70 6
42 80 3
42 297 5
42 445 3
42 636 3
42 641 3
42 910 2
42 1011 1
42 1272 4
42 1533 7
42 1875 4
42 1993 5
42 2035 7
42 2147 9
42 2156 8
42 2236 2
42 2378 8
42 3124 9
42 3337 1
42 3561 2
42 3626 9
42 3992 6
42 4247 3
42 4335 10
42 4361 10
42 4363 10
42 4501 8
42 4513 9
42 4579 2
42 4626 9
42 4834 3
42 4925 8
43 75 2
43 116 4
43 240 4
43 268 1
43 512 6
43 536 10
43 677 6
43 842 9
43 1042 7
43 1051 2
43 1170 1
43 1271 2
43 1457 8
43 1517 2
43 1661 9
43 1797 7
43 1836 7
43 1861 2
43 2035 4
43 2057 8
43 2146 2
43 2234 10
43 2319 1
43 2362 8
43 2377 7
43 2548 10
43 2873 10
43 2966 2
43 3093 5
43 3248 3
43 3524 3
43 3596 2
43 3616 7
43 3924 8
43 4197 10
43 4425 9
43 4436 8
43 4490 3
43 4822 10
43 4834 2
43 4860 7
44 61 6
44 63 3
44 74 9
44 140 9
44 419 10
44 662 4
44 777 1
44 841 9
44 946 5
44 1015 3
44 1043 4
44 1155 8
44 1170 9
44 1199 5
44 1213 1
44 1284 3
44 1303 9
44 1323 3
44 1421 5
44 1646 6
44 1703 6
44 1921 5
44 2107 2
44 2134 9
44 2362 5
44 2446 1
44 2618 5
44 2649 6
44 2748 3
44 2923 1
44 2927 1
44 2955 9
44 3002 10
44 3017 8
44 3153 7
44 3194 3
44 3214 10
44 3227 7
44 3356 4
44 3518 9
44 3650 1
44 4142 2
44 4243 3
44 4357 9
44 4617 6
44 4636 10
44 4675 2
44 4808 9
44 4845 7
44 4866 3
45 82 9
45 103 2
45 133 2
45 308 5
