2000 10000
52 666 6
52 707 8
52 771 7
52 925 9
52 930 6
52 1127 10
53 261 1
53 1077 4
53 1199 1
53 1219 7
53 1322 3
53 1509 6
53 1887 8
54 63 2
54 89 1
54 128 4
54 181 7
54 294 2
54 330 8
54 345 9
54 656 1
54 672 8
55 77 5
55 89 1
55 185 4
55 267 7
55 322 8
55 365 4
55 622 3
55 893 2
55 1450 6
55 1542 5
55 1676 5
55 1688 1
55 1736 2
56 62 8
56 112 10
56 167 2
56 350 9
56 449 2
56 547 10
56 608 2
56 1145 7
56 1281 7
56 1509 8
56 1698 4
56 1998 10
57 105 4
57 145 3
57 317 7
57 426 2
57 504 9
57 618 2
57 848 2
57 854 3
57 962 6
57 1027 2
57 1246 7
57 1554 6
57 1574 5
57 1929 3
58 62 7
58 97 4
58 106 7
58 166 2
58 210 9
58 261 10
58 403 6
58 434 8
58 640 8
58 1237 5
58 1742 2
58 1973 4
59 136 8
59 288 5
59 356 3
59 505 3
59 682 5
59 775 1
59 1320 3
59 1470 5
59 1534 6
59 1649 7
59 1669 5
59 1678 9
59 1877 4
60 328 8
60 426 10
60 536 4
60 561 6
60 649 1
60 871 4
60 909 7
60 925 3
60 1064 6
60 1092 2
60 1143 9
60 1322 5
60 1639 8
60 1648 10
60 1678 5
60 1708 4
60 1723 4
60 1725 1
60 1934 1
60 1936 9
61 126 4
61 341 3
61 418 7
61 755 6
61 816 5
61 1024 7
61 1064 8
61 1080 4
61 1211 7
61 1402 5
61 1669 4
61 1835 1
62 76 9
62 84 9
62 139 10
62 177 10
62 201 5
62 277 5
62 371 1
62 871 6
62 1061 1
62 1238 4
62 1377 9
63 148 6
63 254 10
63 414 1
63 931 9
63 1318 3
63 1434 10
63 1973 8
63 1974 7
64 87 2
64 156 6
64 313 10
64 331 10
64 436 8
64 816 7
64 1015 8
64 1291 5
64 1293 7
64 1670 5
64 1925 7
65 87 2
65 171 9
65 218 4
65 226 1
65 241 5
65 439 9
65 517 7
65 617 9
65 699 4
65 866 7
65 1078 4
65 1396 2
65 1421 2
65 1463 1
65 1524 1
65 1553 2
65 1756 7
65 1764 10
65 1922 4
66 71 9
66 133 5
66 282 8
66 447 10
66 484 4
66 1146 6
66 1413 3
66 1491 10
66 1509 8
66 1681 10
66 1929 3
67 96 3
67 109 7
67 216 2
67 901 8
67 1424 10
67 1479 1
67 1615 10
67 1807 10
67 1846 4
67 1943 7
67 1948 9
68 72 4
68 159 9
68 170 3
68 205 8
68 320 6
68 389 1
68 484 6
68 783 5
68 865 5
68 1479 4
68 1665 8
69 119 6
69 292 7
69 391 9
69 411 3
69 417 9
69 573 5
69 728 8
69 970 3
69 1131 7
69 1158 5
69 1448 7
69 1554 7
70 134 7
70 149 8
70 150 3
70 361 7
70 463 7
70 471 9
70 479 3
70 648 7
70 746 5
70 754 9
70 821 8
70 1023 8
70 1264 8
70 1310 10
70 1340 6
70 1725 5
70 1932 8
71 103 3
71 290 4
71 363 5
71 472 6
71 533 6
71 865 3
71 1017 5
71 1947 10
72 116 7
72 186 5
72 407 7
72 465 10
72 473 9
72 515 3
72 557 10
72 946 1
72 1083 6
72 1819 1
73 249 3
73 251 7
73 351 1
73 698 9
73 777 7
73 790 3
73 796 1
73 849 3
73 996 3
73 1333 8
73 1452 9
73 1481 8
73 1522 10
73 1807 1
74 95 8
74 104 1
74 121 3
74 125 7
74 148 5
74 187 4
74 369 6
74 464 2
74 566 10
74 651 4
74 697 1
74 1301 5
74 1441 6
74 1916 4
74 1981 4
75 77 1
75 138 4
75 361 3
75 390 3
75 450 7
75 568 5
75 1084 3
75 1409 4
75 1578 10
75 1622 1
75 1652 5
75 1876 7
76 89 3
76 368 2
76 444 5
76 496 7
76 579 7
76 772 9
76 1183 8
76 1356 3
76 1384 4
76 1436 1
76 1661 6
77 357 1
77 473 8
77 925 8
77 1326 8
77 1561 5
77 1806 6
78 162 4
78 357 8
78 605 4
78 675 4
78 1530 1
78 1643 6
78 1841 4
78 1933 1
79 249 3
79 257 10
79 263 2
79 570 1
79 650 1
79 709 8
79 1116 8
79 1299 10
79 1442 10
79 1915 4
80 94 1
80 166 1
80 329 2
80 496 1
80 636 1
80 819 10
80 843 4
80 1004 4
80 1096 6
80 1550 6
80 1684 7
81 163 4
81 169 9
81 522 9
81 569 10
81 592 8
81 607 1
81 684 10
81 701 7
81 728 9
81 1073 8
81 1685 4
81 1768 6
82 140 7
82 374 3
82 566 2
82 600 8
82 646 9
82 945 10
82 1086 10
82 1243 2
82 1378 2
82 1631 1
82 1858 5
82 1896 10
83 421 3
83 530 1
83 551 9
83 692 7
83 747 2
83 1134 3
83 1251 8
83 1512 2
83 1784 8
83 1786 10
84 101 10
84 124 3
84 132 7
84 288 9
84 692 2
84 1017 5
84 1171 4
84 1183 3
84 1411 10
84 1654 5
84 1785 1
85 205 4
85 456 5
85 686 2
85 735 1
85 1390 4
85 1548 2
86 135 3
86 155 5
86 251 4
86 284 7
86 568 7
86 883 8
86 891 4
86 1243 4
86 1426 10
86 1472 10
86 1822 1
86 1860 5
86 1989 8
87 246 2
87 364 4
87 384 4
87 752 10
87 894 1
87 1145 8
87 1960 2
88 123 10
88 290 5
88 406 4
88 452 10
88 695 8
88 703 2
88 711 3
88 861 3
88 1103 2
88 1104 4
88 1125 9
88 1144 5
88 1208 3
88 1550 3
88 1556 7
88 1775 6
89 213 3
89 270 2
89 400 8
89 441 4
89 487 5
89 546 5
89 740 2
89 791 10
89 1375 7
89 1556 2
89 1894 1
89 1962 5
90 117 6
90 215 5
90 219 4
90 302 10
90 410 9
90 433 2
90 656 8
90 718 3
90 818 7
90 827 3
90 953 3
90 1044 2
90 1333 5
90 1355 1
90 1569 7
90 1701 2
90 1926 8
91 200 7
91 290 9
91 300 10
91 641 9
91 769 6
91 831 10
91 1140 6
91 1964 8
92 115 5
92 235 1
92 256 3
92 354 6
92 384 2
92 402 7
92 1259 7
92 1332 9
92 1344 4
92 1457 4
92 1619 5
92 1898 2
92 1948 6
93 95 6
93 178 9
93 446 10
93 748 5
93 843 8
93 901 7
93 1177 7
93 1413 6
94 169 1
94 269 3
94 356 3
94 455 8
94 583 10
94 659 10
94 1034 2
94 1084 2
94 1160 2
94 1402 6
94 1405 5
94 1554 1
94 1624 10
94 1939 9
95 111 4
95 180 7
95 229 8
95 343 5
95 373 2
95 620 8
95 763 6
95 796 8
95 1350 4
95 1502 3
95 1701 3
95 1705 1
95 1720 1
95 1786 10
95 1852 3
95 1995 10
96 114 5
96 129 10
96 195 2
96 217 3
96 240 3
96 329 9
96 478 6
96 1331 5
96 1481 3
96 1922 10
97 301 2
97 430 9
97 950 6
97 1363 3
97 1435 3
97 1597 9
97 1663 10
98 270 3
98 330 5
98 351 7
98 419 2
98 438 3
98 614 7
98 762 7
98 1366 1
98 1475 3
98 1496 5
98 1712 7
99 184 10
99 508 7
99 858 6
99 1088 2
99 1206 9
99 1845 9
100 182 3
100 277 1
100 288 4
100 404 2
100 465 1
100 536 5
100 548 10
100 597 4
100 842 4
100 847 5
100 997 10
100 1070 7
100 1217 9
100 1481 9
100 1767 10
101 276 3
101 405 6
101 502 1
101 647 9
101 967 9
101 1041 9
101 1151 5
101 1221 1
101 1554 3
101 1569 7
101 1625 8
101 1740 3
101 1844 4
101 1981 5
102 146 6
102 185 7
102 315 1
102 513 6
102 540 10
102 694 2
102 776 8
102 940 4
102 979 2
102 1107 7
102 1336 2
102 1461 4
102 1870 3
102 1996 8
103 255 5
103 574 6
103 585 4
103 836 5
103 900 7
103 1515 5
103 1992 1
104 265 9
104 319 9
104 379 6
104 448 6
104 463 6
104 715 6
104 821 7
104 840 5
104 890 5
104 1878 9
105 255 10
105 410 9
105 515 9
105 606 8
105 826 9
105 1313 2
105 1333 3
105 1651 3
106 142 5
106 399 2
106 697 3
106 906 8
106 1067 5
106 1316 1
106 1394 5
106 1441 8
106 1445 2
106 1451 7
106 1757 2
106 1876 1
107 269 6
107 291 5
107 320 1
107 1058 8
107 1109 9
107 1117 5
107 1165 9
107 1169 10
107 1312 8
107 1324 5
107 1886 4
108 158 9
108 565 3
108 981 3
108 1051 7
108 1148 5
108 1370 10
108 1417 2
109 154 5
109 313 2
109 367 3
109 406 5
109 727 10
109 1346 8
109 1439 5
109 1550 4
110 293 1
110 522 6
110 537 4
110 574 9
110 863 4
110 1078 6
110 1165 10
110 1283 8
110 1694 2
110 1911 1
110 1927 4
111 153 4
111 402 9
111 721 4
111 743 2
111 1181 6
111 1237 6
111 1382 2
111 1387 4
112 270 8
112 747 7
112 854 8
112 966 1
112 1145 10
112 1277 8
113 134 3
113 268 1
113 312 6
113 537 3
113 660 1
113 673 10
113 734 3
113 774 6
113 1253 2
113 1313 2
113 1561 6
113 1615 6
113 1833 2
114 238 7
114 316 3
114 359 7
114 364 5
114 399 5
114 409 4
114 750 2
114 771 2
114 786 2
114 835 6
114 1191 9
114 1608 3
114 1622 5
114 1913 9
114 1916 6
114 1928 2
114 1995 9
115 153 8
115 221 5
115 266 4
115 554 3
115 978 2
115 1455 2
115 1456 6
115 1457 2
115 1516 2
115 1548 7
115 1623 10
115 1876 1
116 152 8
116 173 4
116 202 7
116 242 1
116 329 3
116 768 6
116 867 7
116 1362 9
116 1400 6
116 1403 4
116 1610 7
117 505 5
117 553 1
117 564 9
117 578 4
117 738 1
117 947 8
117 1197 6
117 1273 7
117 1473 8
117 1592 9
117 1658 10
117 1842 3
117 1985 6
118 141 7
118 286 10
118 340 6
118 426 2
118 757 7
118 841 2
118 873 9
118 882 1
118 1485 5
118 1697 1
119 372 5
119 407 5
119 766 7
119 1070 6
119 1115 2
119 1234 10
119 1741 10
120 350 8
120 546 9
120 1030 8
120 1488 3
120 1519 7
120 1534 3
120 1628 9
120 1852 7
120 1861 5
120 1883 10
121 315 8
121 986 1
121 1109 6
121 1351 2
121 1513 8
122 130 6
122 137 9
122 261 6
122 587 2
122 644 7
122 689 10
122 985 3
122 1112 8
122 1279 8
122 1320 7
122 1998 3
123 151 1
123 616 10
123 1076 4
123 1084 1
123 1212 5
123 1833 8
124 396 10
124 729 7
124 1212 10
124 1390 3
124 1709 4
124 1824 1
124 1825 2
124 1862 9
125 527 8
125 846 10
125 1018 8
125 1443 4
125 1489 6
125 1619 4
125 1631 3
126 143 1
126 153 9
126 176 6
126 225 8
126 474 7
126 1164 6
126 1292 2
126 1660 4
126 1713 9
126 1876 9
126 1917 7
127 177 7
127 211 9
127 268 5
127 277 8
127 332 8
127 476 8
127 522 5
127 745 2
127 1083 10
127 1124 7
127 1154 8
127 1246 8
127 1295 5
127 1391 3
127 1402 1
127 1823 9
128 179 4
128 312 4
128 406 7
128 408 4
128 544 3
128 966 9
128 968 2
128 1049 5
128 1327 3
128 1841 4
129 428 10
129 656 1
129 762 4
129 922 1
129 1037 1
129 1189 8
129 1198 1
129 1403 9
129 1618 6
129 1675 7
130 141 9
130 150 9
130 192 8
130 335 8
130 501 5
130 577 6
130 597 4
130 645 6
130 854 5
130 980 9
130 1057 9
130 1085 1
130 1582 10
130 1718 7
130 1757 4
130 1789 10
130 1928 7
131 157 2
131 181 9
131 404 9
131 677 8
131 723 4
131 1041 3
131 1098 6
131 1324 7
132 137 2
132 156 6
132 173 7
132 224 8
132 230 6
132 310 1
132 343 2
132 480 1
132 516 6
132 638 1
132 1692 3
133 218 7
133 243 9
133 290 9
133 454 10
133 512 2
133 1147 9
133 1159 4
133 1163 9
133 1176 10
133 1772 10
134 198 3
134 307 8
134 329 7
134 583 8
134 756 7
134 1105 9
134 1670 4
134 1734 5
135 136 1
135 432 8
135 637 2
135 1348 6
136 198 4
136 280 6
136 325 9
136 413 2
136 470 7
136 577 3
136 673 4
136 885 5
136 1071 7
136 1423 7
136 1528 7
136 1815 2
136 1823 2
136 1876 8
136 1931 1
137 171 6
137 381 9
137 392 10
137 569 10
137 697 9
137 757 2
137 862 4
137 1379 5
137 1523 4
137 1529 9
137 1669 10
137 1933 7
138 199 3
138 271 7
138 370 9
138 467 3
138 471 5
138 550 10
138 848 6
138 1051 7
138 1159 9
138 1708 2
139 233 1
139 239 9
139 352 3
139 530 4
139 582 1
139 779 5
139 787 10
139 884 10
139 1090 4
139 1173 9
139 1365 4
139 1382 9
139 1694 6
139 1699 1
139 1760 9
139 1790 5
140 236 6
140 441 4
140 1090 10
140 1229 1
140 1517 9
140 1523 6
140 1862 4
141 235 1
141 270 2
141 401 1
141 614 7
141 688 7
141 1167 3
141 1170 6
141 1226 4
141 1338 2
141 1477 1
141 1899 8
142 336 8
142 392 10
142 825 5
142 959 5
142 1116 6
142 1387 10
142 1436 3
142 1554 10
143 199 4
143 247 2
143 315 5
143 369 4
143 530 10
143 606 6
143 612 10
143 693 3
143 1176 7
143 1313 10
143 1666 10
144 201 9
144 212 8
144 252 5
144 664 6
144 1726 7
145 323 1
145 551 2
145 608 2
145 724 2
145 749 7
145 835 7
145 875 5
145 1201 7
145 1343 2
145 1652 8
145 1665 5
145 1914 7
146 151 2
146 409 1
146 537 8
146 674 2
146 1082 6
146 1432 8
146 1464 5
146 1983 2
147 300 8
147 381 8
147 394 5
147 465 7
147 571 8
147 661 10
147 931 8
147 1030 7
147 1385 1
147 1602 6
147 1703 4
147 1830 8
147 1846 8
148 174 4
148 220 10
148 258 9
148 306 8
148 943 8
148 1034 1
148 1131 1
148 1212 1
148 1231 1
148 1249 8
148 1259 4
148 1537 9
148 1613 10
148 1732 5
148 1865 3
148 1980 7
149 582 5
149 1190 5
149 1422 2
149 1834 1
150 262 8
150 342 6
150 431 4
150 527 7
150 533 7
150 618 10
150 814 4
150 1029 9
150 1236 10
150 1272 6
150 1324 8
150 1330 5
150 1501 9
150 1760 6
151 153 4
151 255 7
151 349 1
151 380 5
151 410 10
151 771 1
151 902 3
151 1067 4
151 1556 8
151 1690 7
151 1906 8
152 263 6
152 332 10
152 798 1
152 1028 9
152 1182 1
152 1308 9
152 1515 6
152 1910 5
153 168 9
153 234 8
153 254 2
153 898 2
153 953 1
153 1006 8
153 1016 7
153 1114 1
153 1483 10
153 1544 2
154 224 5
154 429 5
154 442 7
154 534 5
154 1186 3
154 1891 2
154 1940 6
155 371 1
155 724 1
155 1782 7
155 1900 6
156 237 9
156 239 7
156 464 2
156 465 2
156 512 2
156 1419 5
156 1435 9
156 1807 8
157 186 8
157 604 4
157 739 5
157 765 8
157 840 7
157 1223 9
157 1255 3
158 177 10
158 268 1
158 348 6
158 408 8
158 411 6
158 457 3
158 500 1
158 635 1
158 1183 8
158 1312 1
158 1321 3
158 1457 3
158 1646 6
158 1713 10
158 1938 9
159 161 5
159 218 4
159 328 7
159 669 2
159 1518 3
159 1819 9
159 1923 7
159 1934 5
160 327 4
160 494 1
160 917 2
160 1035 9
160 1171 6
160 1362 2
160 1452 9
160 1574 2
160 1816 6
160 1838 7
161 254 10
161 410 10
161 453 9
161 1108 2
161 1112 8
161 1321 1
161 1453 5
161 1518 1
161 1542 10
161 1735 9
161 1810 1
162 325 2
162 363 9
162 561 1
162 698 4
162 828 9
162 899 7
162 1231 7
162 1449 9
162 1574 9
162 1594 1
162 1598 10
162 1630 2
162 1758 9
162 1849 8
163 188 1
163 303 3
163 408 1
163 753 2
163 1553 6
163 1654 10
163 1911 9
164 192 5
164 219 4
164 471 4
164 716 8
164 820 9
164 1053 6
164 1224 6
164 1494 3
164 1686 4
165 615 4
165 623 9
165 1618 1
165 1682 7
165 1734 5
165 1884 8
166 399 4
166 539 9
166 741 4
166 855 7
166 883 1
166 903 6
166 1195 6
166 1215 1
166 1242 8
166 1330 9
166 1514 3
166 1652 8
167 341 8
167 346 3
167 920 3
167 1523 7
167 1792 9
167 1966 5
168 189 6
168 358 1
168 1147 2
168 1336 6
168 1395 9
168 1598 5
169 664 6
169 722 7
169 736 7
169 1625 9
169 1629 10
169 1689 7
169 1938 9
170 206 2
170 224 10
170 519 1
170 655 5
170 1011 9
170 1032 1
170 1289 6
170 1484 9
170 1798 1
171 185 9
171 201 8
171 359 6
171 594 10
171 650 8
171 676 6
171 913 5
171 957 6
171 1242 7
171 1668 8
171 1753 6
171 1813 2
172 216 8
172 277 8
172 375 8
172 417 2
172 686 4
172 877 10
172 1418 1
172 1481 8
172 1647 7
172 1655 9
173 226 6
173 958 6
173 1008 4
173 1090 4
173 1526 10
173 1934 2
173 1955 8
174 443 3
174 564 3
174 1438 10
174 1493 8
174 1787 9
175 339 10
175 470 4
175 528 1
175 556 2
175 713 1
175 928 5
175 1272 2
175 1565 3
175 1818 10
176 183 2
176 200 8
176 202 2
176 206 5
176 469 2
176 550 3
176 729 2
176 811 9
176 845 1
176 864 5
176 1142 5
176 1192 10
176 1261 9
176 1622 6
176 1992 5
177 211 1
177 437 5
177 989 3
177 1096 2
177 1646 8
177 1793 5
177 1937 3
178 439 6
178 443 1
178 477 3
178 588 3
178 598 4
178 830 9
178 1067 6
178 1266 6
178 1304 8
178 1448 6
178 1743 6
179 213 1
179 463 6
179 658 10
179 1148 5
179 1782 1
180 191 8
180 712 1
180 1017 7
180 1039 1
180 1091 3
180 1581 7
180 1647 7
180 1895 7
181 203 7
181 264 8
181 322 10
181 432 2
181 448 7
181 493 2
181 558 1
181 565 8
181 1239 8
181 1356 2
181 1847 3
182 663 10
182 685 2
182 743 5
182 802 1
182 1035 8
182 1234 8
182 1310 1
182 1320 4
182 1331 7
182 1370 2
182 1379 5
182 1943 8
183 318 1
183 501 3
183 510 4
183 521 2
183 652 6
183 668 3
183 883 2
183 988 3
183 1083 5
183 1117 5
183 1946 8
184 261 3
184 393 8
184 468 4
184 649 3
184 1670 7
185 194 2
185 280 7
185 300 3
185 436 4
185 481 2
185 911 1
185 964 1
185 1022 1
185 1058 8
185 1159 2
185 1305 2
185 1913 3
185 1919 7
186 234 3
186 245 3
186 441 3
186 640 1
186 778 5
186 1534 7
186 1694 5
186 1931 8
187 227 10
187 274 8
187 440 2
187 463 4
187 782 2
187 939 5
187 964 3
187 1479 3
187 1736 5
187 1970 3
188 248 8
188 713 1
188 976 5
188 989 4
188 1962 10
188 1984 3
189 244 5
189 356 9
189 422 8
189 591 6
189 609 8
189 1089 3
189 1091 6
189 1419 10
189 1525 2
189 1679 7
190 191 5
190 303 6
190 449 2
190 539 9
190 643 3
190 876 9
190 1210 4
190 1511 2
190 1666 3
190 1678 5
190 1774 5
191 309 8
191 462 3
191 523 9
191 911 7
191 1476 2
191 1768 10
191 1801 3
192 265 3
192 283 9
192 304 7
192 316 7
192 368 4
192 523 4
192 1070 5
192 1249 5
192 1420 6
192 1438 1
192 1462 10
192 1571 7
192 1609 2
192 1719 5
192 1735 9
192 1789 8
193 269 6
193 568 8
194 271 8
194 483 8
194 630 8
194 689 2
194 895 4
194 1026 8
194 1195 10
194 1220 7
194 1230 7
194 1451 7
194 1471 8
194 1845 8
194 1934 8
195 250 10
195 337 2
195 381 10
195 450 6
195 462 5
195 473 3
195 600 1
195 764 6
195 987 10
195 1034 3
195 1093 4
195 1446 8
195 1551 1
195 1561 6
196 334 10
196 624 10
196 744 5
196 1069 2
196 1516 3
196 1628 7
196 1698 6
196 1910 2
197 529 4
197 599 6
197 1166 3
197 1241 9
197 1390 9
197 1615 5
197 1819 7
198 250 7
198 296 7
198 528 10
198 857 5
