200 200
76 143 8
76 168 64
76 180 32
78 41 17
78 101 15
78 121 2
80 7 160
80 120 176
80 124 192
81 4 16
81 11 136
81 66 187
81 85 170
81 103 6
81 119 136
81 171 48
81 179 221
82 24 20
82 33 55
82 47 121
82 69 99
82 153 55
82 194 240
84 48 180
84 75 39
84 76 8
84 78 7
84 86 84
84 90 121
84 140 48
84 152 60
84 156 8
85 2 36
85 12 64
85 32 204
85 46 80
85 47 98
85 54 84
85 193 42
87 29 28
87 33 78
87 48 300
87 68 112
87 86 140
87 90 180
87 99 240
87 140 80
87 150 192
87 152 100
87 170 72
87 181 96
88 78 323
88 86 285
88 100 45
88 102 270
88 126 360
88 140 60
88 174 198
89 42 90
89 130 180
90 29 68
90 68 272
90 139 6
92 42 84
92 78 105
95 0 40
95 182 170
95 186 150
96 41 323
96 47 210
96 101 285
96 121 38
96 152 112
97 5 65
97 86 5
97 88 72
97 105 17
97 116 16
97 124 75
97 143 4
97 154 25
97 172 95
97 181 11
98 6 27
98 75 3
98 90 1
99 29 14
99 42 11
99 56 240
99 64 19
99 73 195
99 75 361
99 77 228
99 102 300
99 126 400
99 174 230
99 176 30
99 180 17
99 192 120
100 11 104
100 12 380
100 22 126
100 42 105
100 68 105
100 75 76
100 122 54
100 123 130
100 132 98
100 141 140
100 166 14
102 84 70
102 153 2
102 178 50
103 19 272
103 22 130
103 121 320
104 33 18
104 78 63
106 44 285
106 99 228
106 190 228
107 19 10
107 114 9
107 174 4
108 17 64
108 58 20
108 63 120
108 114 65
108 124 45
108 146 160
108 165 96
108 168 50
108 176 100
109 139 36
109 169 153
110 58 24
110 114 78
110 124 54
110 168 60
110 176 120
111 2 140
111 33 104
111 46 168
111 76 196
111 110 266
111 146 224
111 169 14
112 8 84
112 37 55
112 38 136
112 39 12
112 53 154
112 103 11
112 106 24
112 174 55
112 177 34
113 104 28
114 4 126
114 35 77
114 47 225
114 68 24
114 107 84
114 136 90
114 150 42
114 152 120
114 164 35
114 199 70
115 25 105
115 32 153
116 2 190
116 6 256
116 7 90
116 22 70
116 28 156
116 69 112
116 84 240
116 99 340
116 103 48
116 104 304
116 116 32
116 120 99
116 122 30
116 124 108
116 184 204
116 198 144
117 33 72
118 11 88
118 66 121
118 85 110
118 119 88
118 179 143
119 177 24
120 17 16
120 63 30
120 84 28
120 146 40
120 154 18
120 165 24
120 178 20
121 2 100
121 47 72
121 72 112
121 117 140
122 49 77
122 82 35
122 116 42
122 158 7
123 0 170
123 27 300
123 56 119
123 58 119
123 81 270
123 117 110
123 126 300
123 194 105
125 29 165
125 75 6
125 90 2
125 156 360
125 182 55
126 47 45
126 152 24
127 4 304
127 50 20
127 109 40
127 115 55
127 121 100
127 128 32
128 42 45
128 68 45
128 140 180
128 166 6
128 180 288
129 116 11
129 144 44
129 153 5
129 190 220
130 156 280
131 63 36
131 91 9
131 168 112
131 169 108
131 180 56
132 151 120
133 78 85
133 86 75
133 118 270
133 140 150
134 30 51
134 74 12
135 57 36
135 175 20
135 184 28
137 50 56
137 113 50
137 115 154
137 121 280
137 142 60
138 31 90
139 42 121
139 47 300
139 64 209
139 152 160
139 174 110
139 180 187
140 7 57
140 62 361
140 182 38
141 75 228
141 77 144
141 154 6
142 103 40
143 79 38
143 84 210
143 130 228
143 154 152
143 156 209
143 174 323
144 79 24
144 102 270
144 126 360
144 130 144
144 154 96
144 156 132
144 174 402
146 42 63
146 130 126
146 132 54
147 13 120
148 77 36
149 58 52
149 114 169
149 117 143
149 120 75
149 124 117
149 142 10
149 168 130
149 176 260
149 192 85
152 140 120
152 180 192
153 13 50
153 132 252
153 141 360
154 22 289
154 24 13
154 94 119
154 108 255
154 116 14
154 144 56
154 175 17
154 190 280
154 194 156
155 12 28
155 46 35
157 4 256
157 38 45
157 99 100
157 181 20
158 29 60
158 104 36
158 186 75
159 84 266
159 198 80
160 33 100
160 47 10
160 89 30
161 11 18
161 20 54
161 54 270
161 60 135
161 93 54
161 116 180
161 145 171
161 178 255
161 179 45
161 187 108
161 196 45
162 20 42
162 48 45
162 86 21
162 90 27
162 140 12
162 145 133
162 152 15
163 6 6
163 118 90
163 140 50
164 42 140
164 153 14
165 38 153
165 131 3
165 143 42
165 169 21
165 181 68
166 19 70
166 109 60
166 128 48
166 174 28
167 28 156
167 184 204
168 27 208
168 52 40
168 53 126
168 60 208
168 76 30
168 99 32
168 141 10
168 174 16
170 99 60
171 16 5
171 101 100
172 16 17
172 25 28
172 42 324
172 49 306
172 101 340
173 48 300
173 72 112
173 86 140
173 90 180
173 99 360
173 140 80
173 152 100
174 39 48
174 84 210
174 106 96
174 178 150
175 42 55
175 64 95
175 88 324
175 143 18
175 174 50
175 180 85
177 67 56
177 91 240
177 94 195
177 135 40
177 171 60
177 182 45
178 35 77
178 105 272
178 116 256
178 154 30
178 181 176
179 9 380
179 91 224
179 94 182
179 171 56
179 176 140
179 182 42
181 109 300
181 128 240
182 198 176
183 25 21
183 61 165
183 117 77
184 103 120
185 109 300
185 128 240
186 16 4
186 76 52
186 156 52
186 181 16
188 7 76
188 92 16
189 50 80
189 115 220
189 121 400
190 47 120
190 152 64
192 0 68
192 182 289
192 186 255
193 118 324
193 140 180
194 8 168
194 58 28
194 114 91
194 124 63
194 168 70
194 176 140
196 54 126
196 60 63
196 178 119
197 113 80
197 142 96
198 13 80
198 42 120
198 68 120
198 166 16
198 169 126
199 47 35
199 54 30
199 193 15
